Semana,CNPJ_Fundo,Gestor_Apelido,Captacao,Resgate,PL_Medio,DataBase
2026-03-30,58733754000130,"Kinea",30000000,0,838892403.13,2026-04-02
2026-03-30,58735449000188,"Safra Asset",17107901.21,7823513.61,2127601734.1,2026-04-02
2026-03-30,58804815000103,"PNBY",0,255333.63,25433688.37,2026-04-02
2026-03-30,58942869000135,"DAO",0,0,144853187.07,2026-04-02
2026-03-30,58976417000174,"SPX",1637632.65,0,195048907.17,2026-04-02
2026-03-30,59039877000139,"Paramis",0,0,10155149.44,2026-04-02
2026-03-30,59055352000197,"Augme",0,0,192292354.68,2026-04-02
2026-03-30,59091384000148,"Paramis",0,0,6260719.08,2026-04-02
2026-03-30,59262432000113,"Capri",0,0,92291353.48,2026-04-02
2026-03-30,59309776000130,"BBM Asset",0,0,51700603.31,2026-04-02
2026-03-30,59357502000117,"JGP",0,0,50092443.82,2026-04-02
2026-03-30,59410619000117,"PNBY",0,0,6878221,2026-04-02
2026-03-30,59574097000199,"Funcef",0,0,41114909.87,2026-04-02
2026-03-30,59755018000146,"Reach",27000,0,102170601.26,2026-04-02
2026-03-30,59884498000145,"Safra Asset",0,1005558.66,5575439.46,2026-04-02
2026-03-30,59889169000197,"Tivio",28986179,3574891.72,3502160778.21,2026-04-02
2026-03-30,59907848000141,"Banrisul",128757,208231.59,25362020.98,2026-04-02
2026-03-30,59963244000112,"IAM",3791699.79,0,18084067.13,2026-04-02
2026-03-30,59997256000168,"Guardian",0,0,48339386.5,2026-04-02
2026-03-30,60008150000173,"Kinea",0,0,595334684.05,2026-04-02
2026-03-30,60185164000162,"Safra Asset",0,0,73203741.38,2026-04-02
2026-03-30,60260680000104,"Rio Bravo",72788.94,119281.33,41911555.03,2026-04-02
2026-03-30,60291736000198,"BTG Asset",0,0,104364514.02,2026-04-02
2026-03-30,60312851000100,"Asset 1",186250000,0,422750452.29,2026-04-02
2026-03-30,60442677000101,"BTG WM",0,758768.48,26747549.17,2026-04-02
2026-03-30,60490407000176,"Brainvest",0,0,23009923.88,2026-04-02
2026-03-30,60490963000142,"Brainvest",0,0,25268770.72,2026-04-02
2026-03-30,60512384000153,"Icatu",150,0,9453171.62,2026-04-02
2026-03-30,60696041000196,"Augme",0,0,59110201.04,2026-04-02
2026-03-30,60709408000169,"BBM Asset",0,0,104457020.24,2026-04-02
2026-03-30,60715404000193,"BTG WM",147.19,0,203741491.3,2026-04-02
2026-03-30,60808027000137,"ARX",0,0,22751338.22,2026-04-02
2026-03-30,60818669000117,"Icatu",0,0,173128991.03,2026-04-02
2026-03-30,60906569000142,"Novus",0,6199999.99,26944992.54,2026-04-02
2026-03-30,60937559000174,"Maud",0,20000,27313049.05,2026-04-02
2026-03-30,61136998000140,"Kinea",2315410.81,1362501.55,108376636.46,2026-04-02
2026-03-30,61272108000128,"Drys",104546.91,3800,25436043.43,2026-04-02
2026-03-30,61290059000156,"XPG",5497000,40949000,2088265798.32,2026-04-02
2026-03-30,61327132000117,"BRAM",27804.8,0,490465071.74,2026-04-02
2026-03-30,61351211000163,"IAM",0,0,20200600.87,2026-04-02
2026-03-30,61472550000106,"Portofino",0,0,80893648.85,2026-04-02
2026-03-30,61520265000105,"G5",0,0,10258044.04,2026-04-02
2026-03-30,61572789000140,"Verde",440000,188000,149034050.46,2026-04-02
2026-03-30,61660997000109,"Absolute",7356147.15,55613905.71,5026166038.98,2026-04-02
2026-03-30,61690888000126,"UBS",0,0,139570297,2026-04-02
2026-03-30,61725196000176,"Capitânia",0,0,38636009.66,2026-04-02
2026-03-30,61817868000173,"UBS",0,0,49391510.44,2026-04-02
2026-03-30,61972672000153,"BTG Asset",229661443.96,12430856.84,829093947.43,2026-04-02
2026-03-30,62021805000179,"Wise",1869086.94,0,108784411.2,2026-04-02
2026-03-30,62144203000109,"Troon",22320847.75,217350,69836039.62,2026-04-02
2026-03-30,62203847000120,"Sulamérica",0,0,5285445.05,2026-04-02
2026-03-30,62232489000184,"Tivio",0,7500000,221335479.68,2026-04-02
2026-03-30,62240763000167,"IAM",0,0,88268455.7,2026-04-02
2026-03-30,62300839000100,"Riza",10000000,0,704831795.45,2026-04-02
2026-03-30,62317574000145,"IAM",0,0,30209297.84,2026-04-02
2026-03-30,62333997000159,"Tivio",2226317.82,0,23754606.25,2026-04-02
2026-03-30,62363801000179,"IAM",0,0,20067510.87,2026-04-02
2026-03-30,62392905000101,"ZSYS",123013.02,348421.4,15800923.76,2026-04-02
2026-03-30,62603317000170,"Asset 1",175000,0,72853869.44,2026-04-02
2026-03-30,62670474000106,"Root",1443224.48,0,67068091.35,2026-04-02
2026-03-30,62736500000143,"BTG Asset",0,0,544308649.8,2026-04-02
2026-03-30,62772990000133,"BTG Asset",0,74001459.31,89437850.34,2026-04-02
2026-03-30,62910859000195,"BTG WM",0,0,22048669.8,2026-04-02
2026-03-30,62939100000135,"BRZ",0,0,65048744.93,2026-04-02
2026-03-30,63073919000125,"BRAM",0,0,20401643.8,2026-04-02
2026-03-30,63105295000180,"UBS",0,0,30775828.18,2026-04-02
2026-03-30,63105532000103,"UBS",0,0,25658406.6,2026-04-02
2026-03-30,63110995000163,"UBS",0,0,155886365.95,2026-04-02
2026-03-30,63112599000175,"Porto Asset",0,0,111613620.91,2026-04-02
2026-03-30,63125524000129,"BTG Asset",51678278,51678277.23,378646443.17,2026-04-02
2026-03-30,63174249000133,"Kinea",0,0,30884007.68,2026-04-02
2026-03-30,63278825000192,"Grif",0,1012071.89,19466463.79,2026-04-02
2026-03-30,63285329000166,"Drys",3663,0,13419918.68,2026-04-02
2026-03-30,63405106000195,"AZ Quest",0,0,156626467.57,2026-04-02
2026-03-30,63406337000113,"Valora",4080278.78,0,19149639.63,2026-04-02
2026-03-30,63442435000106,"AZ Quest",2291420,51279.3,139059883.7,2026-04-02
2026-03-30,63445061000182,"JGP",0,0,157717644.23,2026-04-02
2026-03-30,63460253000168,"BRAM",1043428.58,0,53259313.1,2026-04-02
2026-03-30,63530215000134,"UBS",0,0,82654296.39,2026-04-02
2026-03-30,63532720000118,"UBS",0,0,28436964.21,2026-04-02
2026-03-30,63533177000173,"UBS",0,0,31016257.63,2026-04-02
2026-03-30,63534145000192,"UBS",0,0,170840720.27,2026-04-02
2026-03-30,63556163000175,"Asset 1",1082000,0,13019293.63,2026-04-02
2026-03-30,63608767000118,"Absolute",0,0,716437384.92,2026-04-02
2026-03-30,63727006000185,"Absolute",934000,12000,6432762.31,2026-04-02
2026-03-30,63806809000125,"Heritage",7000000,0,217994689.48,2026-04-02
2026-03-30,63829969000190,"BTG Asset",0,531.83,10509378.01,2026-04-02
2026-03-30,63859087000177,"Absolute",1300000,0,31829464.28,2026-04-02
2026-03-30,63882570000172,"Kinea",0,0,39554931.92,2026-04-02
2026-03-30,63900490000100,"Kinea",0,0,20325446.12,2026-04-02
2026-03-30,63900709000163,"Kinea",0,0,25659350.2,2026-04-02
2026-03-30,63901833000143,"Kinea",0,0,20403997.24,2026-04-02
2026-03-30,63953556000112,"Polo",4673397.25,0,32996437.69,2026-04-02
2026-03-30,64008119000193,"SAM",0,0,119431911.21,2026-04-02
2026-03-30,64025077000107,"Icatu",8344961.54,1000000,122009797.24,2026-04-02
2026-03-30,64138938000155,"XPG",0,0,29771554.01,2026-04-02
2026-03-30,64142774000130,"ASA",450000,0,8337077.58,2026-04-02
2026-03-30,64310078000195,"IAM",0,0,51633074.74,2026-04-02
2026-03-30,64366238000118,"BTG Asset",1718437.66,1718437.66,50931901.69,2026-04-02
2026-03-30,64429184000192,"PNBY",1408159.97,0,19825277.94,2026-04-02
2026-03-30,64436974000103,"BB Asset",322596550.21,45044.99,743083215.72,2026-04-02
2026-03-30,64487678000123,"AZ Quest",31796692.84,103000,257350100.69,2026-04-02
2026-03-30,64593756000174,"RB Asset",2391000,0,7929290.67,2026-04-02
2026-03-30,64626717000126,"Ibuina",2329000,0,13401730.12,2026-04-02
2026-03-30,64717139000133,"Icatu",1294242.8,0,9422964.09,2026-04-02
2026-03-30,64820042000151,"G5",0,0,35643746.94,2026-04-02
2026-03-30,64985472000123,"San WM",0,0,83262018.6,2026-04-02
2026-03-30,65028745000104,"XPG",0,0,117859760.62,2026-04-02
2026-04-06,00322699000106,"BRAM",13378258.43,60771614.79,6331370753.27,2026-04-10
2026-04-06,00832435000100,"IAM",197337433.76,95755708.23,8724059211.78,2026-04-10
2026-04-06,00852311000189,"BB Asset",670119142.64,800474942.14,34560238761.85,2026-04-10
2026-04-06,00888897000131,"BTG Asset",2041832.93,3792075.09,654443610.93,2026-04-10
2026-04-06,00974902000129,"BRAM",0,0,370505060.94,2026-04-10
2026-04-06,00977449000104,"BNP",0,0,719671011.58,2026-04-10
2026-04-06,01361074000116,"IAM",3374803.75,76026304.73,4686767567.57,2026-04-10
2026-04-06,01380701000166,"San WM",0,0,7931813.26,2026-04-10
2026-04-06,01597187000115,"IAM",1846831475.19,2196600321.84,134335405309.93,2026-04-10
2026-04-06,01630558000113,"SAM",767266301.54,661931784.2,66133292866.58,2026-04-10
2026-04-06,01822655000108,"Banrisul",107159973.87,80895145.39,2917850191.74,2026-04-10
2026-04-06,02224382000162,"SAM",32077166.03,101212400,13267130446.35,2026-04-10
2026-04-06,02296928000190,"BB Asset",8342075.06,48504441.87,3321691667.78,2026-04-10
2026-04-06,02846259000183,"BRAM",102051.29,67235.14,110048916.35,2026-04-10
2026-04-06,02998164000185,"BRAM",0,350000,32988816.76,2026-04-10
2026-04-06,03099639000164,"UBS",0,0,203759368.3,2026-04-10
2026-04-06,03369970000157,"SAM",0,977000,57832022.34,2026-04-10
2026-04-06,03389374000139,"BB Asset",2032609515.33,1678172163.77,123015958989.52,2026-04-10
2026-04-06,03960320000181,"BTG Asset",1681200,2080300,982748953.08,2026-04-10
2026-04-06,03960349000163,"Vinci",500100,351600,169455775.47,2026-04-10
2026-04-06,04087328000148,"Franklin Templeton",84396.83,84877.81,164831963.54,2026-04-10
2026-04-06,04113821000195,"BRAM",0,0,113019760.2,2026-04-10
2026-04-06,04228545000100,"BRAM",11453908.27,326966252.58,745583357.74,2026-04-10
2026-04-06,04240128000183,"Tivio",923495.2,23129535.49,182156506.78,2026-04-10
2026-04-06,04356413000164,"BTG WM",0,0,73000399.57,2026-04-10
2026-04-06,04501865000192,"BTG Asset",5725347.9,16175184.43,362620669.83,2026-04-10
2026-04-06,04511306000163,"Franklin Templeton",0,0,6703885.1,2026-04-10
2026-04-06,04573108000124,"BRAM",0,17179768.28,247228363.72,2026-04-10
2026-04-06,04587998000123,"ASA",0,0,147139069.4,2026-04-10
2026-04-06,04588017000162,"Franklin Templeton",0,10092.12,171947485.78,2026-04-10
2026-04-06,04618345000164,"JGP",0,0,164599623.53,2026-04-10
2026-04-06,04621721000170,"XPG",2260406.01,11373037.29,1323582713,2026-04-10
2026-04-06,04764252000148,"BNP",0,0,183630376.9,2026-04-10
2026-04-06,04786966000157,"Daycoval",0,0,16900036.67,2026-04-10
2026-04-06,04841576000132,"BRAM",0,11325,14284480.56,2026-04-10
2026-04-06,04875006000163,"BRAM",0,60309.02,299409828.7,2026-04-10
2026-04-06,04885403000116,"SAM",0,0,462694212.74,2026-04-10
2026-04-06,04885571000101,"Icatu",0,500000,82817589.21,2026-04-10
2026-04-06,04899128000190,"Sulamérica",6530530.2,42296029.6,4108111495.95,2026-04-10
2026-04-06,05018037000160,"BB Asset",0,36000000,458617242.75,2026-04-10
2026-04-06,05108379000171,"Safra Asset",0,0,363618946.21,2026-04-10
2026-04-06,05508422000196,"Sulamérica",0,0,147090588.64,2026-04-10
2026-04-06,05615511000131,"BRAM",28600,0,352182634.25,2026-04-10
2026-04-06,05615522000111,"BRAM",0,0,410905470.88,2026-04-10
2026-04-06,05642617000124,"Franklin Templeton",0,0,1099941916.03,2026-04-10
2026-04-06,05755769000133,"Icatu",1502610,214663.27,740006384.46,2026-04-10
2026-04-06,05832360000173,"BB Asset",368038460.34,705932030.89,17579525416.01,2026-04-10
2026-04-06,05922462000180,"UBS",10400,150000,163319226.31,2026-04-10
2026-04-06,06015421000172,"BB Asset",0,23400,462216082.79,2026-04-10
2026-04-06,06066907000130,"IAM",13544588.95,261840430.18,14413132743.25,2026-04-10
2026-04-06,06077638000107,"BRAM",1670000,860325.99,565270129.51,2026-04-10
2026-04-06,06086684000172,"Rafter",0,302173.11,42690541.78,2026-04-10
2026-04-06,06866051000187,"Tivio",3131621.01,70852267.51,2624333901.81,2026-04-10
2026-04-06,07593967000173,"BB Asset",184342193.64,744014692.36,30848130343.54,2026-04-10
2026-04-06,07889704000106,"Franklin Templeton",2634.74,180922.81,20076370.11,2026-04-10
2026-04-06,07900255000150,"Icatu",0,1521072.45,244395008.96,2026-04-10
2026-04-06,08252580000116,"4UM",0,0,21394372.75,2026-04-10
2026-04-06,08608370000118,"BRZ",0,0,138280272,2026-04-10
2026-04-06,08708502000183,"ASA",40000,10549.2,14352761.45,2026-04-10
2026-04-06,08868449000188,"ASA",0,0,47884278.15,2026-04-10
2026-04-06,08960971000195,"Banrisul",31562883.1,94840823.77,1427159106.73,2026-04-10
2026-04-06,08960978000107,"Banrisul",717263.29,4325057.58,229321253.29,2026-04-10
2026-04-06,08984821000111,"Rafter",0,0,72092924.44,2026-04-10
2026-04-06,09083848000104,"Tivio",14650000,0,149467571.14,2026-04-10
2026-04-06,09087708000104,"Franklin Templeton",0,0,94875087.64,2026-04-10
2026-04-06,09087799000170,"Franklin Templeton",98285,2249035.22,439410869.8,2026-04-10
2026-04-06,09136668000135,"Safra Asset",67354876.24,67220352.92,4486757821.99,2026-04-10
2026-04-06,09181291000136,"XPG",0,0,29461659.9,2026-04-10
2026-04-06,09329721000114,"UBS",183142988.05,157866373.7,5954813909.79,2026-04-10
2026-04-06,09418454000151,"UBS",0,0,201584266.36,2026-04-10
2026-04-06,09484942000167,"Brainvest",0,0,44037803.67,2026-04-10
2026-04-06,09522705000143,"BRAM",0,0,1758462642.72,2026-04-10
2026-04-06,09523207000115,"BRAM",10335139.26,31450000,42372277.22,2026-04-10
2026-04-06,09543255000175,"Rio Bravo",1429861.94,47511.35,118105818.48,2026-04-10
2026-04-06,09577500000165,"SAM",4250845.56,31723125,1827795108.47,2026-04-10
2026-04-06,09639927000140,"Monte Bravo",0,0,24667362.98,2026-04-10
2026-04-06,09720710000160,"Inter",28822002.92,8767397.43,478276191.65,2026-04-10
2026-04-06,09720734000110,"AF Invest",2080983.04,3464329.02,556958560.08,2026-04-10
2026-04-06,10264179000148,"IAM",0,0,4152023886.61,2026-04-10
2026-04-06,10264255000115,"IAM",182982999.09,449943513.56,41295481602.46,2026-04-10
2026-04-06,10322668000109,"CEF Asset",7167751.9,343359.57,1368527524.67,2026-04-10
2026-04-06,10326625000100,"Valora",2862796.89,22032694.45,832890336.91,2026-04-10
2026-04-06,10347228000106,"Safra Asset",26367480.91,37853151.09,7530806787.68,2026-04-10
2026-04-06,10355529000181,"BTG WM",0,0,53509319.62,2026-04-10
2026-04-06,10551353000133,"CEF Asset",1345950.76,2558986.24,856550538.74,2026-04-10
2026-04-06,10813716000161,"BRAM",0,6460409.93,2906482227.64,2026-04-10
2026-04-06,10843445000197,"XPG",160602267.01,144733402.03,5395432561.29,2026-04-10
2026-04-06,10948577000183,"CEF Asset",131501364.72,62656121.25,21839733018.01,2026-04-10
2026-04-06,11039158000191,"Aramus",0,0,38905961.63,2026-04-10
2026-04-06,11121992000121,"BNP",0,0,268928853.3,2026-04-10
2026-04-06,11225793000163,"Lifetime",0,0,21942556,2026-04-10
2026-04-06,11248452000103,"JGP",156448.56,0,213779544.9,2026-04-10
2026-04-06,11435262000103,"BTG WM",0,0,16309074.24,2026-04-10
2026-04-06,11435287000107,"MAG",17299843.67,18475758.76,889043578.09,2026-04-10
2026-04-06,11447056000105,"Portofino",0,0,27810588.85,2026-04-10
2026-04-06,11447124000136,"Safra Asset",24893718.96,39634965.48,5634974940.84,2026-04-10
2026-04-06,11447136000160,"Principal",80206.38,1874089.78,200376327.8,2026-04-10
2026-04-06,11508507000177,"Solis",0,50240,36526746.12,2026-04-10
2026-04-06,11555338000126,"BRAM",1338751,4355498.36,760382602.75,2026-04-10
2026-04-06,11690117000160,"Lerosa",9330.58,0,5660552.57,2026-04-10
2026-04-06,11839215000117,"BB Asset",6000000,398030.34,1763878907.31,2026-04-10
2026-04-06,11952676000100,"BTG WM",0,0,235146201.53,2026-04-10
2026-04-06,11961080000168,"MAG",232542.57,454736.22,185397479.95,2026-04-10
2026-04-06,11961206000102,"XPG",0,0,415508071.83,2026-04-10
2026-04-06,12059831000118,"Dynamo",0,0,233188963.65,2026-04-10
2026-04-06,12412818000109,"BRAM",11010854.76,32715420.05,9004211022.17,2026-04-10
2026-04-06,12698632000150,"Prumo",0,0,38535731.76,2026-04-10
2026-04-06,12796193000118,"Safra Asset",129193.42,648663.66,107320692.95,2026-04-10
2026-04-06,13030850000184,"Sulamérica",0,0,107066128.64,2026-04-10
2026-04-06,13049660000109,"MAG",0,0,127529822.13,2026-04-10
2026-04-06,13058736000162,"CEF Asset",2950177.22,26589420.83,15265551600.2,2026-04-10
2026-04-06,13106998000155,"Capitânia",540000,2750000,207215294.17,2026-04-10
2026-04-06,13400194000164,"BRAM",0,1830931.29,265544294.76,2026-04-10
2026-04-06,13411914000197,"IAM",34993682.23,28669030.56,7119563346.63,2026-04-10
2026-04-06,13425757000179,"SAM",0,1414337.84,536310696.85,2026-04-10
2026-04-06,13454232000161,"BTG WM",0,0,20385393.31,2026-04-10
2026-04-06,13455189000159,"SAM",0,0,1214362479.61,2026-04-10
2026-04-06,13492738000165,"Daycoval",0,99471.44,68764372.65,2026-04-10
2026-04-06,13596496000150,"Brainvest",0,0,15829745.14,2026-04-10
2026-04-06,13823084000105,"Sulamérica",16841561.78,14629435.22,2897380124.26,2026-04-10
2026-04-06,13935899000186,"BTG WM",0,119775,158704485.01,2026-04-10
2026-04-06,14146491000198,"XPG",107964.38,988730.85,57217793.1,2026-04-10
2026-04-06,14158932000171,"Scalare",0,3883988.79,23396121.47,2026-04-10
2026-04-06,14188164000107,"Sparta",1615000,9346210,2417172217.9,2026-04-10
2026-04-06,14399722000175,"XPG",0,0,717910486.96,2026-04-10
2026-04-06,14399804000110,"Icatu",0,0,715263456.07,2026-04-10
2026-04-06,14466898000100,"Plural",0,1071000,168534249.96,2026-04-10
2026-04-06,14473842000175,"UBS",0,0,35382643.29,2026-04-10
2026-04-06,14491665000150,"Tivio",0,2012.77,42323761.07,2026-04-10
2026-04-06,14557317000138,"BTG Asset",1398932.99,17307679.58,3726456974.95,2026-04-10
2026-04-06,14843629000108,"Prada",0,0,7535649.92,2026-04-10
2026-04-06,15174629000125,"Integral",295019.65,805267.03,193301959.33,2026-04-10
2026-04-06,15207219000133,"Capri",0,0,36826423.21,2026-04-10
2026-04-06,15259169000138,"Franklin Templeton",0,0,133943314.04,2026-04-10
2026-04-06,15350679000116,"Plural",5628360.1,9021205.18,416600878.6,2026-04-10
2026-04-06,15398622000197,"BB Asset",0,0,101710869.93,2026-04-10
2026-04-06,15487311000102,"Plural",523966.7,1871500,141133839.08,2026-04-10
2026-04-06,15612416000138,"Capitânia",0,0,67983418.46,2026-04-10
2026-04-06,15675431000125,"BRAM",112284153.16,98404386.65,11009525608.94,2026-04-10
2026-04-06,15675437000100,"BRAM",8202737.3,193762922.63,12331397472.51,2026-04-10
2026-04-06,16599959000125,"Tagus",0,2991895.76,79696222.8,2026-04-10
2026-04-06,16916048000184,"Funcef",0,0,831467593.77,2026-04-10
2026-04-06,17041023000147,"Capitânia",0,0,72111543.98,2026-04-10
2026-04-06,17051205000107,"IAM",0,0,2749812366.02,2026-04-10
2026-04-06,17072641000154,"Porto Asset",85547.37,193541.93,124697679.89,2026-04-10
2026-04-06,17072894000128,"Polo",0,0,87067105.11,2026-04-10
2026-04-06,17138011000135,"BNP",965000,639500,604795362.95,2026-04-10
2026-04-06,17138466000150,"SAM",0,1208404.12,1174624231.79,2026-04-10
2026-04-06,17138474000105,"SAM",1581642.53,1578500,525046056.4,2026-04-10
2026-04-06,17225793000140,"BB Asset",928371.64,2075500.96,2414522715.79,2026-04-10
2026-04-06,17329683000128,"Icatu",597000,879545.12,957535784.03,2026-04-10
2026-04-06,17329754000192,"BNP",0,0,230275312.55,2026-04-10
2026-04-06,17329785000143,"Portofino",0,0,110831900.59,2026-04-10
2026-04-06,17339084000195,"Franklin Templeton",494500,0,70336353.19,2026-04-10
2026-04-06,17689994000106,"BNP",35000,0,100657350.78,2026-04-10
2026-04-06,17898668000109,"Capitânia",0,0,176397979.16,2026-04-10
2026-04-06,17913386000125,"BTG WM",0,0,25189917.46,2026-04-10
2026-04-06,18007644000177,"CEF Asset",5967429.17,20324187.59,6690406765.86,2026-04-10
2026-04-06,18086741000100,"BTG WM",0,20000,232149903.18,2026-04-10
2026-04-06,18428655000120,"BB Asset",18974892.1,109053553.79,5046833473.24,2026-04-10
2026-04-06,18599004000101,"SAM",3543926.09,1955600,17900570810.15,2026-04-10
2026-04-06,18685779000191,"UBS",0,0,14618542.26,2026-04-10
2026-04-06,18719154000101,"Porto Asset",100218103.2,168174184.01,7494464833.6,2026-04-10
2026-04-06,18814287000159,"Galapagos",0,0,746354110.55,2026-04-10
2026-04-06,18814964000139,"XPG",723000,7504000,1045634289.4,2026-04-10
2026-04-06,18816175000137,"Rafter",763098.33,410233.04,254079565.76,2026-04-10
2026-04-06,18990334000115,"JGP",589000,737000,892451246.63,2026-04-10
2026-04-06,19038997000105,"Finacap",191000,1050,59867347.37,2026-04-10
2026-04-06,19366021000153,"MAG",300000,0,112202278.81,2026-04-10
2026-04-06,19390898000180,"Safra Asset",104012622.96,1162845.57,8684262368.18,2026-04-10
2026-04-06,19413568000162,"Prada",0,0,46648434.45,2026-04-10
2026-04-06,19436722000111,"XPG",0,0,123181040.23,2026-04-10
2026-04-06,19436808000144,"Safra Asset",0,0,51261793.47,2026-04-10
2026-04-06,19531929000175,"BRZ",0,0,151497862.52,2026-04-10
2026-04-06,19550100000110,"SAM",9636.58,142600,214618701.76,2026-04-10
2026-04-06,19675080000103,"UBS",0,0,13255641.55,2026-04-10
2026-04-06,19718324000198,"MAG",0,0,175963190.35,2026-04-10
2026-04-06,19719719000105,"JGP",0,0,212729077.69,2026-04-10
2026-04-06,19719727000151,"Icatu",119179.38,45576.95,258262289.82,2026-04-10
2026-04-06,19770499000144,"Exploritas",7000,321887.55,22918642.63,2026-04-10
