CNPJ,Ref,Media180,NDias
44703439000156,202605,955300655,121
44703439000156,202606,1024136614,122
44703439000156,202607,1105173506,124
44703439000156,HOJE,1116616172,122
44748987000100,202512,42655228,126
44748987000100,202601,40542709,126
44748987000100,202602,38053691,124
44748987000100,202603,36371868,123
44748987000100,202604,35485311,122
44748987000100,202605,34813335,119
44748987000100,202606,34126830,113
44748987000100,202607,33585779,113
44748987000100,HOJE,33636577,111
44764166000150,202512,16256727,126
44764166000150,202601,15701028,126
44764166000150,202602,15175611,124
44764166000150,202603,14550324,123
44764166000150,202604,13958340,122
44764166000150,202605,13544355,121
44764166000150,202606,13182878,122
44764166000150,202607,12907174,117
44764166000150,HOJE,12870796,113
44835820000179,202512,20430652,126
44835820000179,202601,21647742,126
44835820000179,202602,22668586,124
44835820000179,202603,23709197,123
44835820000179,202604,24216599,122
44835820000179,202605,24410780,121
44835820000179,202606,24582792,122
44835820000179,202607,24737587,124
44835820000179,HOJE,24757237,121
44839845000140,202512,27757672,126
44839845000140,202601,27631098,126
44839845000140,202602,27678908,124
44839845000140,202603,28150233,123
44839845000140,202604,28223193,122
44839845000140,202605,27482404,121
44839845000140,202606,26153888,122
44839845000140,202607,25232420,124
44839845000140,HOJE,25100529,122
44870067000152,202512,231440960,126
44870067000152,202601,215322885,126
44870067000152,202602,200266226,124
44870067000152,202603,183859250,123
44870067000152,202604,173957316,122
44870067000152,202605,167376392,121
44870067000152,202606,162194177,122
44870067000152,202607,157375397,124
44870067000152,HOJE,156849123,121
44900549000108,202512,71766221,126
44900549000108,202601,71129982,126
44900549000108,202602,71224494,124
44900549000108,202603,71779203,123
44900549000108,202604,71248104,122
44900549000108,202605,70722570,121
44900549000108,202606,70101693,122
44900549000108,202607,69375408,124
44900549000108,HOJE,69238664,121
44903727000154,202512,37752957,126
44903727000154,202601,37704987,126
44903727000154,202602,36970714,124
44903727000154,202603,35922101,123
44903727000154,202604,34930414,122
44903727000154,202605,33522464,121
44903727000154,202606,31471482,122
44903727000154,202607,29485550,120
44903727000154,HOJE,29333247,116
44917374000141,202512,443058001,126
44917374000141,202601,461266939,126
44917374000141,202602,481643471,124
44917374000141,202603,507255151,123
44917374000141,202604,522667548,122
44917374000141,202605,529063352,121
44917374000141,202606,528843360,122
44917374000141,202607,522155942,124
44917374000141,HOJE,521372988,121
44917400000131,202512,21264658,126
44917400000131,202601,21493952,126
44917400000131,202602,21704835,124
44917400000131,202603,21950593,123
44917400000131,202604,22175840,122
44917400000131,202605,22393435,121
44917400000131,202606,22603173,122
44917400000131,202607,21233473,119
44917400000131,HOJE,21198640,115
44917472000189,202512,83160054,126
44917472000189,202601,82447636,126
44917472000189,202602,80486527,124
44917472000189,202603,77979442,123
44917472000189,202604,75698195,122
44917472000189,202605,72873985,121
44917472000189,202606,68909377,122
44917472000189,202607,66282075,124
44917472000189,HOJE,66164049,122
44917492000150,202512,218481494,126
44917492000150,202601,221115902,126
44917492000150,202602,221670936,124
44917492000150,202603,216559668,123
44917492000150,202604,211587017,122
44917492000150,202605,206486281,121
44917492000150,202606,201412056,122
44917492000150,202607,196155231,124
44917492000150,HOJE,195102465,122
44933162000158,202512,105716181,126
44933162000158,202601,106012498,126
44933162000158,202602,99575410,124
44933162000158,202603,93835416,123
44933162000158,202604,86523310,122
44933162000158,202605,90599114,121
44933162000158,202606,104275713,122
44933162000158,202607,111776252,124
44933162000158,HOJE,114258603,121
44960766000193,202512,15629034,126
44960766000193,202601,15528370,126
44960766000193,202602,15442509,124
44960766000193,202603,15570330,123
44960766000193,202604,15752612,122
44960766000193,202605,15906657,121
44960766000193,202606,16016901,122
44960766000193,202607,16119145,124
44960766000193,HOJE,16129504,121
44967444000176,202512,19035144,126
44967444000176,202601,21589111,126
44967444000176,202602,23048694,124
44967444000176,202603,23422173,123
44967444000176,202604,23460778,122
44967444000176,202605,23001699,121
44967444000176,202606,22405666,122
44967444000176,202607,21773642,124
44967444000176,HOJE,21669903,122
44977584000125,202512,75257590,125
44977584000125,202601,77906224,125
44977584000125,202602,79700103,123
44977584000125,202603,82357222,122
44977584000125,202604,84932723,121
44977584000125,202605,88578150,120
44977584000125,202606,93757988,120
44977584000125,202607,96239557,117
44977584000125,HOJE,96634003,114
44980461000143,202512,46000058,126
44980461000143,202601,44723011,126
44980461000143,202602,43567566,124
44980461000143,202603,44079188,123
44980461000143,202604,44532393,122
44980461000143,202605,45015200,121
44980461000143,202606,45513991,122
44980461000143,202607,46055685,124
44980461000143,HOJE,46131492,122
45019458000120,202512,72313204,126
45019458000120,202601,72461127,126
45019458000120,202602,72777609,124
45019458000120,202603,73116701,123
45019458000120,202604,73447352,122
45019458000120,202605,73657928,121
45019458000120,202606,73439445,122
45019458000120,202607,72882778,124
45019458000120,HOJE,72825846,122
45063855000108,202512,462103360,126
45063855000108,202601,417336492,126
45063855000108,202602,411578490,124
45063855000108,202603,394930313,123
45063855000108,202604,375546405,121
45063855000108,202605,354812820,120
45063855000108,202606,334342947,121
45063855000108,202607,319270095,120
45063855000108,HOJE,316651457,117
45081662000171,202512,26993568,126
45081662000171,202601,27357070,126
45081662000171,202602,27677359,124
45081662000171,202603,27931710,123
45081662000171,202604,28158258,122
45081662000171,202605,28382120,121
45081662000171,202606,28567264,122
45081662000171,202607,28643404,124
45081662000171,HOJE,28635008,121
45081835000151,202512,76694485,126
45081835000151,202601,77424799,126
45081835000151,202602,78127354,124
45081835000151,202603,78648877,123
45081835000151,202604,79113212,122
45081835000151,202605,79356400,121
45081835000151,202606,79414523,122
45081835000151,202607,79459903,124
45081835000151,HOJE,79434672,122
45088665000137,202512,36887491,126
45088665000137,202601,36897208,126
45088665000137,202602,36873965,124
45088665000137,202603,36404992,123
45088665000137,202604,35890822,122
45088665000137,202605,35286527,121
45088665000137,202606,34909929,122
45088665000137,202607,34693723,124
45088665000137,HOJE,34625862,122
45103998000198,202512,672460374,126
45103998000198,202601,698092544,126
45103998000198,202602,726231170,124
45103998000198,202603,752223741,123
45103998000198,202604,774523069,122
45103998000198,202605,799634240,121
45103998000198,202606,826986132,122
45103998000198,202607,855611145,124
45103998000198,HOJE,859381372,122
45104170000154,202512,160508518,126
45104170000154,202601,160273772,126
45104170000154,202602,159163322,124
45104170000154,202603,157211529,123
45104170000154,202604,155395389,122
45104170000154,202605,153581638,121
45104170000154,202606,151898545,122
45104170000154,202607,149914168,124
45104170000154,HOJE,149469821,122
45147116000196,202512,20458599,126
45147116000196,202601,20676155,126
45147116000196,202602,20879277,124
45147116000196,202603,20168878,123
45147116000196,202604,19003400,122
45147116000196,202605,17800102,121
45147116000196,202606,16618441,120
45147116000196,202607,15333711,120
45147116000196,HOJE,15105614,118
45295157000120,202512,182098669,125
45295157000120,202601,183876037,125
45295157000120,202602,181071178,123
45295157000120,202603,177038314,122
45295157000120,202604,172404072,122
45295157000120,202605,168083688,121
45295157000120,202606,165381251,122
45295157000120,202607,168158774,124
45295157000120,HOJE,168562792,122
45295606000130,202512,2149429800,126
45295606000130,202601,2165888374,126
45295606000130,202602,2177913144,124
45295606000130,202603,2181948993,123
45295606000130,202604,2142763718,122
45295606000130,202605,2071673292,121
45295606000130,202606,1995466699,122
45295606000130,202607,1906394871,124
45295606000130,HOJE,1891983169,122
45302406000167,202512,133485037,126
45302406000167,202601,132964335,126
45302406000167,202602,132225883,124
45302406000167,202603,133181271,123
45302406000167,202604,134846028,122
45302406000167,202605,136838583,121
45302406000167,202606,138381621,122
45302406000167,202607,139153481,124
45302406000167,HOJE,139303581,122
45354855000159,202512,6157883,126
45354855000159,202601,6168300,126
45354855000159,202602,6164921,124
45354855000159,202603,6143996,123
45354855000159,202604,6163456,122
45354855000159,202605,6204914,121
45354855000159,202606,6231855,122
45354855000159,202607,9201148,124
45354855000159,HOJE,9918254,122
45386487000120,202512,59538221,126
45386487000120,202601,64730722,126
45386487000120,202602,69722088,124
45386487000120,202603,75648229,123
45386487000120,202604,81138937,122
45386487000120,202605,87737733,121
45386487000120,202606,95445087,122
45386487000120,202607,105127745,124
45386487000120,HOJE,106459932,122
45443993000104,202512,118018917,126
45443993000104,202601,118898761,126
45443993000104,202602,119614901,124
45443993000104,202603,119846789,123
45443993000104,202604,119133364,122
45443993000104,202605,119351369,121
45443993000104,202606,119355200,122
45443993000104,202607,119550378,124
45443993000104,HOJE,119438457,122
45444067000153,202512,227319745,126
45444067000153,202601,230902456,126
45444067000153,202602,232719692,124
45444067000153,202603,233226013,123
45444067000153,202604,232781622,122
45444067000153,202605,230690854,121
45444067000153,202606,229778752,122
45444067000153,202607,229574416,124
45444067000153,HOJE,229519375,121
45444101000190,202512,434654605,126
45444101000190,202601,459382960,126
45444101000190,202602,487466661,124
45444101000190,202603,530302359,123
45444101000190,202604,572166041,122
45444101000190,202605,602110832,121
45444101000190,202606,621950037,122
45444101000190,202607,632475591,124
45444101000190,HOJE,634116558,122
45494496000135,202512,712093112,126
45494496000135,202601,713648054,126
45494496000135,202602,713969180,124
45494496000135,202603,710319517,123
45494496000135,202604,700333988,122
45494496000135,202605,684855389,121
45494496000135,202606,667195841,122
45494496000135,202607,646087668,124
45494496000135,HOJE,642866401,122
45511206000114,202512,103792219,126
45511206000114,202601,103746710,126
45511206000114,202602,104375991,124
45511206000114,202603,104363102,123
45511206000114,202604,104663577,122
45511206000114,202605,106229619,121
45511206000114,202606,109482571,122
45511206000114,202607,112982913,124
45511206000114,HOJE,113354721,122
45642714000131,202512,1960416770,126
45642714000131,202601,1996090027,126
45642714000131,202602,2023423737,124
45642714000131,202603,2053924653,123
45642714000131,202604,2080954037,122
45642714000131,202605,2100148025,121
45642714000131,202606,2121533082,122
45642714000131,202607,2143157757,124
45642714000131,HOJE,2146281028,122
45646162000130,202512,6596803504,126
45646162000130,202601,6666721548,126
45646162000130,202602,6715272565,124
45646162000130,202603,6742351791,123
45646162000130,202604,6741359155,122
45646162000130,202605,6728402006,121
45646162000130,202606,6716775840,122
45646162000130,202607,6701786918,124
45646162000130,HOJE,6698305718,122
45646230000160,202512,2094615503,125
45646230000160,202601,2118008092,125
45646230000160,202602,2117033083,123
45646230000160,202603,2088366158,122
45646230000160,202604,2053675078,122
45646230000160,202605,2027058174,121
45646230000160,202606,2003989695,122
45646230000160,202607,1985862380,124
45646230000160,HOJE,1983566354,122
45656777000147,202512,27126585,126
45656777000147,202601,28404041,126
45656777000147,202602,29160373,124
45656777000147,202603,30194462,123
45656777000147,202604,32192480,122
45656777000147,202605,35215363,121
45656777000147,202606,39924249,122
45656777000147,202607,46474077,124
45656777000147,HOJE,47440774,122
45682244000130,202512,347739400,126
45682244000130,202601,353459801,126
45682244000130,202602,358548078,124
45682244000130,202603,364066068,123
45682244000130,202604,369098332,122
45682244000130,202605,373991853,121
45682244000130,202606,377409735,122
45682244000130,202607,380396018,124
45682244000130,HOJE,380814965,122
45683322000110,202512,324181280,126
45683322000110,202601,328747592,126
45683322000110,202602,334185706,124
45683322000110,202603,339696879,123
45683322000110,202604,342402573,122
45683322000110,202605,344319051,121
45683322000110,202606,345320919,122
45683322000110,202607,346642296,124
