CD_ATIVO,GESTOR,VL_ALOCADO
"TBLE26","Lakewood",50939.96
"MRSAA1","Andbank",524434.15
"RDORD4","Root",2071887.16
"RUMOA6","(fundo nao cadastrado)",2789644.1
"IOCHA5","Brainvest",406869.85
"TRGP13","Occam",26571443.19
"NEOE26","BTG Asset",8967590.31
"EQUA11","Nikos",43499.39
"OMGE41","Porto Asset",196734.31
"RDORF8","Ekho",20726.89
"CEEBA6","XPG",6466928.42
"EGIEA4","Sulamérica",76872072.88
"JALL11","Plural",10927568.43
"OMNG12","Sonata",66414
"ENAT14","(fundo nao cadastrado)",2566439.68
"AMERF2","Amazonia",625750.31
"TBSP22","Sulamérica",134886384.37
"EBENC1","IAM",70576099.25
"CHSF14","BB Asset",397842949.08
"SAPRA2","Sulamérica",1616408.37
"BRKPA0","AF Invest",5377906.21
"RDORB9","SVN",1019812.75
"EGIE27","Galt",211044.57
"BTCL12","Augme",16368794.55
"COMR14","Augme",8915543.84
"EUFA17","Valora",11207419.03
"TEPA11","BTG Asset",957695.76
"ESSDA2","(fundo nao cadastrado)",3338319.08
"LMTP26","Porto Asset",10575508.14
"VALEB1","Absolute",266465447.27
"ECHP22","XPG",175208.77
"ANIM18","Somma",7759128.77
"ASAIA0","AF Invest",4141485.22
"CPGT28","BB Asset",12284148.18
"CCROA7","Brainvest",931470.28
"EQUA11","Andbank",108748.47
"RENTA5","(fundo nao cadastrado)",46410087.48
"RDORB9","Daycoval",1551439.28
"ELTN16","BTG Asset",20159723.83
"JALL21","Trígono",9115.23
"VALEA0","Turim",9251452.07
"VLIM18","Occam",5987178.82
"SBSPD4","Lakewood",1480564.83
"TBLE26","Trígono",1083.83
"BCPSA5","San WM",25009523.04
"TIMS12","Butiá",235430.11
"FRAS16","IAM",87631894.42
"QUAT13","Capitânia",43861503.24
"PALF38","SWM",301640.43
"PASS13","Sparta",8388802.4
"ENAT11","Scalare",3644896.72
"TAEEA2","Scalare",12873217.35
"ENMTA4","Trígono",1242.07
"RADL14","(fundo nao cadastrado)",75649172.78
"RDORB9","JGP",16597297.5
"LIGHB6","Starboard",2293290.14
"EBENA8","BRAM",1084470.75
"CGOSA0","BTG WM",19051222.84
"VNTT11","G5",187805.79
"MRSAB2","Paramis",478568.16
"SBSPE9","UBS",2323176.82
"CSAN23","SFI",667296.24
"VBMT12","IAM",76598170.85
"WNBR12","IAM",10012006.39
"FRAG15","(fundo nao cadastrado)",150742.27
"BTEL23","Heritage",1805794.15
"PEJA22","Vêneto",110591.85
"ASCP23","Occam",8171495.77
"AXSI11","XPG",74324556.35
"ASAIA2","Sparta",2899343.93
"EQPA18","(fundo nao cadastrado)",11278763.07
"CMGD19","Prumo",516792.82
"VERTA2","SVN",528533.6
"EQPA19","Brainvest",549853.89
"SUZB19","IAM",207128758.33
"CPLDC0","SPX",16832780
"TFLED0","(fundo nao cadastrado)",44809601.21
"TAEEA5","Valora",441861.88
"AGVL15","Riza",7484229.14
"SVEA14","Augme",2574679.69
"EQMAA1","AZ Quest",62597860.76
"AEEP21","Vinci",2098313.58
"CGOS17","Inter",14406252.17
"USIM29","Banrisul",3388814.07
"CMGDA0","SAM",27652320.97
"CEED19","XPG",13351580.8
"HVSP11","Absolute",53116566.42
"HAPV28","Icatu",51014613.19
"EBENA4","Asset 1",2269070.45
"EGIEB4","ASA",349155.92
"VAMO13","BTG Asset",28646456.96
"SUZBB1","Regia",287479891.22
"VBBR18","Vinland",5285560.26
"CSRNC0","Absolute",560003.46
"CPTE12","BTG Asset",2827847.85
"ELET15","(fundo nao cadastrado)",515442090.61
"EGIEB5","Portofino",357481.67
"ENGIA1","Ibuina",8950382.68
"BSA318","IAM",965894066.77
"AURE13","Regia",96392426.59
"VIXL45","(fundo nao cadastrado)",317844.55
"VBBR26","IAM",15938078.51
"RENTC8","XPG",18624567.13
"SAPR29","BB Asset",3458069
"AEGP19","Vinci",2990462.79
"CMIN11","Sparta",21899340.72
"RUMOB7","(fundo nao cadastrado)",75676834.78
"MULTA5","San WM",1316262.49
"CMIN22","Vinland",136424.33
"CSAN23","Vinland",1136395.55
"MRSAC1","EQI",1118184.66
"ASAI28","Augme",10049245.31
"ELET14","Safra Asset",281139733
"CSAN15","Rafter",8690434.18
"CGOS18","IAM",388344280.67
"ELET24","BBM Asset",3190668.96
"BTEL23","Vinland",1254909.94
"IGTAB0","Rio Bravo",53462.74
"PPTE11","WHG",376343.63
"ASAI22","Investcoop",1245897.44
"LCAMC2","Integral",534621.37
"CEPEB2","(fundo nao cadastrado)",77537224.86
"EGIE39","TAG",29441.68
"CSMGA6","Journey",41012.05
"LCAMC2","Polo",17543065.72
"CSMGE1","BRAM",8504275.56
"EQMAA1","VLGI",655887.05
"SUZBA0","Riza",4278892.3
"AESLB7","XPG",7362718.29
"WNTY12","Plural",23533989.78
"VBBR15","Inter",17948122.48
"ANIM18","Integral",1344915.66
"EEELA4","Porto Asset",594479.06
"LORTA7","Prada",2830116.47
"UTPS11","Absolute",796352.21
"ERDVC4","Franklin Templeton",510538.68
"PASS13","Paramis",1250933.37
"RUMOB7","SAM",21596092.19
"APRB18","Inter",114721.08
"ENMTB5","(fundo nao cadastrado)",65797.44
"GASC16","XPG",2060131.08
"SMTO24","(fundo nao cadastrado)",19840.86
"TRUH12","(fundo nao cadastrado)",662515.35
"CGOSA0","BB Asset",110393948.07
"IRJS14","Vinland",41917769.94
"MEAL14","Springs",1923025.3
"APFD19","BRAM",84178.89
"NTSDA0","SPX",16041498.33
"HYPEA5","(fundo nao cadastrado)",104340154.59
"CTEE29","Galapagos",507694.26
"ELPLB8","Asset 1",2540932.9
"CGOS15","JGP",3776711.69
"RISP12","UBS",7930214.12
"AXSI11","Vinland",43766823.42
"ENGIA5","Sonata",496421.39
"IOCHA4","BRAM",203510.34
"SBSPB1","UBS",26841098.36
"NTSD16","Occam",9277760.53
"IGTAB1","Investcoop",98996.05
"MOVI18","(fundo nao cadastrado)",3705857.67
"RSAN26","UBS",14826474.94
"CSANB1","Valora",5039938.77
"CHSF14","UBS",5368959.39
"CSANB0","Legacy",4080147.87
"CIEL17","IAM",900587209.13
"LMTPA2","Daycoval",8528943.99
"ERDVC4","SPX",4631236.42
"ENEV32","Black Swan",311905.02
"ESAM14","Daycoval",1182409.47
"HVSP11","Suno",2260360.34
"CASN14","DAO",397374.12
"ENMTA3","Oriz",830920.74
"VLIM17","SPX",21250118.13
"EGIEB5","IAM",409157738.71
"CMGTA1","BTG WM",11877024.44
"VLIM15","Portofino",2205556.98
"CMGDA1","IAM",48973630.92
"CPTE12","Absolute",749914.84
"RRRP14","BTG Asset",149125949.58
"TPER3B","BRZ",853.7
"ARML26","Augme",9014809.61
"EEELA4","(fundo nao cadastrado)",1876083.27
"AGAU13","Verde",9892536.78
"DASAC5","Onze",2844285.21
"BHSA11","RB Asset",440519.99
"POTE12","BTG WM",54265165.06
"MGPRA0","(fundo nao cadastrado)",16298950.63
"FLLH13","BRAM",76194852.95
"WDPR11","Ibuina",236406.59
"MRSAB2","Sparta",659118.88
"PFOR15","Sparta",32950224.48
"CGOSA1","IAM",5204050.48
"MOVIA2","Investcoop",1232098.16
"ARML13","Somma",7824243.97
"CPGT27","Trígono",314873.54
"CEEBB6","BB Asset",14723811.53
"TFLEA4","XPG",2325877.09
"VEBMA4","SPX",24204472.44
"AEGE16","JGP",67456420.11
"RIS424","RB Asset",225604.02
"VBBR18","SFI",510189.21
"ENGIC3","SAM",31340398.25
"CVRDA6","Brainvest",237300
"CSAN33","Amazonia",8918920.07
"RUMOB7","Novus",1200084.58
"TCII11","ARX",23598328.19
"CSMGA7","XPG",21158832
"JALL13","BB Asset",42911036.72
"MRSAA3","Absolute",193954722.27
"MRSAB2","Root",17886485.21
"UNIPB0","BB Asset",83261548.63
"BSA318","Daycoval",2809253.15
"OZNH11","IAM",114136865.47
"ENTV12","Scalare",2481231.12
"CGBP14","Kinea",254505938.61
"ENGIB4","Legacy",447734.85
"COMR14","Regia",3638244.82
"AEGPB3","BTG Asset",67278867.81
"AEGPB3","IAM",14373049.26
"JTEE12","4UM",737285.27
"PALFA5","SAM",21422976.35
"ENGIB0","San WM",10932243.81
"SMFT19","Maud",267701.43
"CHSU31","UBS",399351.34
"RIS422","Portofino",801589.02
"RENTF2","Kinea",114130364.69
"SBSPD3","Tivio",27696227.82
"RAIZ14","IAM",55927896.1
"LIGHB4","ARX",36285416.49
"MSGT23","Scalare",11793293.98
"CSANA0","Brainvest",377066.73
"ULFT14","Valora",8248139.18
"JTEE11","Portofino",367778
"RESA14","BB Asset",39802988.89
"DASAC5","BB Asset",172275817.79
"OMGE26","(fundo nao cadastrado)",2484528.36
"STBP25","Franklin Templeton",24176068.28
"PEJA22","BTG WM",159874107.32
"EGIE29","G5",322878.91
"SMTO14","XPG",6084693.32
"ASSR21","Daycoval",2727271.22
"GSTS24","BRAM",284354.2
"ORIG21","BTG Asset",50716735.6
"ELET23","Oriz",816909.37
"ENEV48","Valora",2227776.09
"LCAMC2","Vinland",5925743.3
"PFOR15","Novus",997101.75
"TLPP27","BRAM",119737699.4
"TBCR18","AF Invest",2212441.46
"BRKPA4","(fundo nao cadastrado)",50807269.24
"VBBR26","Augme",17247126
"ERDVB4","SPX",1091080.45
"TFLEA9","Newave",846822.58
"EKTT11","Tori 21",153111.58
"CTGE15","Black Swan",282181.66
"BRMLB1","(fundo nao cadastrado)",217066428.82
"ENAT24","BTG WM",13030844.17
"SAPRC1","Sulamérica",10062565.14
"SUZBA0","Nikos",139963.77
"CCRE21","G5",1117000.01
"BRIT12","Principal",931267.59
"RUMOB3","Monte Bravo",403245.04
"CASC31","IAM",18081027.46
"VALEC1","Valora",5321325.82
"AALM12","XPG",49050971.48
"SBSPD4","Turim",1103458.71
"VBBR18","Somma",5775341.92
"RSAN44","Sparta",14211223.01
"CPFGA3","(fundo nao cadastrado)",142621273.37
"PEJA21","AF Invest",3693436.48
"CPLD38","Polo",236663.38
"CSAN24","Trígono",1487364.95
"GSHC17","Legacy",44278279.63
"MRFGA1","BTG Asset",4143247.28
"GEBV11","Vinci",4475603.57
"RDORC7","Franklin Templeton",715533.57
"ISAEA8","(fundo nao cadastrado)",30333630.74
"RENTC8","Vinci",2494895.49
"NTSD35","(fundo nao cadastrado)",208830522.03
"ELET16","Monte Azul",1125967.67
"AESLA9","(fundo nao cadastrado)",73707704.46
"LIGHB4","Tagus",460392.96
"CSAN23","Investcoop",3934059.96
"OPCT16","BTG Asset",18041511.46
"CGOS15","Valora",4116723.34
"CEPEA3","UBS",540541.21
"PCHSJ2","ARX",21285095.82
"RDORC9","Kinea",250140055.29
"TCII11","Vinland",291737.58
"ELET13","Inter",8686375.79
"UTPS11","ARX",16621921.87
"CGOS15","Capri",2552239.35
"ENMTB0","Porto Asset",674979.68
"RDORB3","Wise",537577.12
"GSTS24","AF Invest",257982.64
"NMCH11","BTG Asset",42924033.16
"ESSDA4","San Tsy",20812702.54
"CBAN32","(fundo nao cadastrado)",32870249.79
"ELPLA5","IAM",528089932.15
"OMGE22","(fundo nao cadastrado)",221996.99
"CSANB2","Franklin Templeton",12896906
"RENTC4","IAM",242735651.37
"TPER2B","XPG",0
"CGCE21","XPG",100917.87
"STBP45","XPG",16093584.09
"ENMTB2","Quantitas",18618969.22
"VBBR18","(fundo nao cadastrado)",34013294.88
"URBM17","Regia",2231782.93
"CGOS34","Plural",236203.94
"QUAL18","Novus",365404.65
"NIGP12","Asset 1",5064732.97
"EBENA8","BTG Asset",27202864.28
"PETR27","Portofino",597580.12
"VTRU15","IAM",92472541.23
"ELTN27","Galt",1064299.1
"BRST15","JGP",8323522.1
"SBSPC1","Rubik",1249854.01
"CLCD17","Occam",12222545.1
"VAMO14","Butiá",3587852.06
"PRSS11","Paramis",4275309.72
"JTEE12","XPG",1879732.91
"CSAN24","Vinci",26843247.7
"CVCB14","Absolute",6618146.43
"SBSPC3","Rafter",1431275.81
"ELTN16","Capri",1063248.81
"IPIL11","BTG WM",3936111.42
"CRCF12","SAM",47721742.92
"SMFT29","Franklin Templeton",40067452.84
"JALL15","Trígono",1124091.76
"RECV11","ITAU Tsy",27799156.38
"VBBR24","IAM",84258480.41
"PETR17","San WM",8206964.42
"AEGE17","Asset 1",7292193.64
"RIPR13","SAM",93768196.69
"CRCG13","Sulamérica",24564699.65
"DESK17","Portofino",3102244.73
"TEPA13","Daycoval",925031.63
"HAPVA0","SAM",67012565.3
"ELPLA6","BNP",115435716.24
"TAEEA4","BR Partners",45883.77
"IVIAA0","Occam",9362834.83
"VLIM17","UBS",879754.89
"COLNA3","Ibuina",27367202.29
"ENEVD0","Nu Asset",1047803.92
"SNRO11","(fundo nao cadastrado)",133696.12
"RENTA5","Daycoval",2924463.29
"ELPLA5","Andbank",290205.11
"ENEV28","XPG",8065212.13
"PEJA21","UBS",3067688.98
"LIGHC4","AZ Quest",12856651.54
"EKTRA0","ARX",1203397.62
"MGPRA0","YVY",16942776.14
"UTPS12","(fundo nao cadastrado)",1732769.56
"CSRNA2","Franklin Templeton",13674682.02
"SMFT19","JGP",3248824.54
"EXTZ11","(fundo nao cadastrado)",1838993.87
"BHSA11","Scalare",47906548.52
"ONZE21","JGP",55186193.36
"RESA14","Galt",220296.42
"BHIAA0","Devant",383958.45
"CEED12","UBS",5932664.98
"TSSG13","BRAM",538252356.28
"TFLEA9","Valora",16707841.79
"COMT11","UBS",62388640.85
"AALR13","Valora",42708082.89
"ANET11","Sparta",3071826.59
"CHSF13","ARX",39581797.48
"RMGG12","Inter",8534079.87
"NEOE26","Black Swan",111773.41
"TIGR12","Vinland",39392516.84
"MILS19","JGP",31127642.54
"RDORA5","(fundo nao cadastrado)",11067189.1
"ENEV19","Brainvest",10890.99
"BTGH18","SWM",2011526.14
"ECHP11","Plural",4099482.61
"ENGIB0","Absolute",151309046.42
"RDORD4","JGP",4623387.75
"CSNP12","Drys",694084.44
"CMGD19","BB Asset",31828775.49
"VAMO13","Investcoop",511952.06
"SNGO10","BRAM",18263506.78
"ENEVB0","San WM",9124127.07
"RADL14","Devant",64988.97
"TIET29","ASA",533181.96
"ARML13","Paramis",652197.65
"PETR26","Lakewood",1053757.43
"SAPRB4","Rafter",668886.41
"MRSAC2","SPX",28692638.67
"ENGIB1","Sulamérica",36745363.04
"ERDVB4","BTG WM",55360767.49
"RSAN16","Porto Asset",39840.74
"ENEV19","G5",13311.22
"CASN23","Vinland",403311.77
"CPLDA1","Vinland",44551370.88
"EQMAA2","SWM",538486.83
"VERT15","BTG Asset",9723100.65
"TUPY25","(fundo nao cadastrado)",130199395.94
"RECV12","Novus",4284965.94
"CSAN18","BB Asset",100414651.74
"CMGTA1","IAM",192278600.95
"PRLK11","Drys",537103.07
"AURP13","SAM",69585520.01
"TIET29","San WM",9129150.04
"VBBR24","ARX",50474261.18
"IOCHA3","Brainvest",215083.07
"CEBD15","(fundo nao cadastrado)",18536388.56
"ESAM14","ASA",307359.28
"CEMTE2","Galt",938348.73
"ERDVA4","UBS",36537195.22
"SBSPE7","Vinci",10517732.11
"VLIM18","BRAM",53525977.62
"RESA27","Galapagos",1141039.18
"RIS422","Vinland",9570279.6
"CPGT28","XPG",1646978.7
"CRTR12","Ibuina",13781993.57
"ELTN37","(fundo nao cadastrado)",24112791.65
"ELET14","Kinea",11538652.08
"CGOS15","(fundo nao cadastrado)",656759414.38
"TSSG14","(fundo nao cadastrado)",672268068.7
"ANHBA5","Plural",48742240.74
"UNIP39","Integral",262459.6
"RDORC4","Trígono",78153.68
"VBBR17","Valora",3873381.02
"EXSE11","ARX",179263729.92
"UHSM12","WHG",399585.24
"RDORC9","Valora",8716074.19
"ALIG12","Black Swan",271319.34
"TUPY25","BB Asset",94197785.93
"ASAIA3","IAM",132657524.35
"TPCC11","IAM",24937784.42
"IPIPA6","XPG",30963734.79
"CMGDB2","San WM",36723554.24
"CLCD19","BRAM",154109657.71
"CMGD19","Butiá",3243031.86
"ERDVB4","JGP",27779999.47
"RDORG6","Galt",696282.32
"RIGEA3","Sparta",28337755.1
"ERDVA2","(fundo nao cadastrado)",8002874.9
"TIET18","Butiá",175783.55
"ELET14","ASA",6551108.25
"TFLE19","Sparta",39968716.15
"AESLB0","(fundo nao cadastrado)",13837831.91
"PFOR25","Paramis",995532.53
"TVFI11","BTG Asset",6900730.93
"DMCA22","Valora",600
"FURN21","Lakewood",3888212.35
"AEGPB5","Daycoval",2035242.18
"CMIN11","UBS",382585.64
"SBSPC6","TAG",171670.88
"ELTN16","Kinea",113133762.66
"COLNA3","Riza",30209770.34
"CEEBA7","Nu Asset",1020564.23
"ASAI28","Aramus",881058.13
"HARG11","Sparta",31628968.03
"EDPA11","TAG",277185.15
"ENAT33","Icatu",65850981.61
"VSCF15","IAM",649075338.3
"RENTA5","Regia",55020667.71
"ORIG22","JGP",41194459.37
"CEPEA6","BRAM",124614148.05
"CLIS11","Kinea",267236921
"ELTN37","BR Partners",2432280.33
"CPLD37","Absolute",81420.09
"GRRB14","BNP",188346.06
"LIGHA5","Asset 1",229781.73
"ENGI39","Absolute",10570.95
"FRAS16","Safra Asset",52247723.57
"TAEEC2","BTG WM",468878.04
"EGIEA1","BTG Asset",129782.73
"SNGOA2","Daycoval",4880786.32
"IRBR12","Polo",2639044.96
"TIMS12","Turim",1749271.02
"CUTI11","San WM",1286981.66
"RSAN44","BB Asset",4205589.98
"CASN23","Sparta",76623121.42
"GRRB14","Valora",570128.61
"EEELB5","(fundo nao cadastrado)",50271829.72
"MGLUA0","AZ Quest",39107864.93
"RUMOA5","Atena",21635.06
"ELPLA7","Sparta",40886580.8
"ALUP18","4UM",2434296.27
"PALFA5","JGP",10047525.32
"EQMAA0","Sparta",2194386.36
"CLTM14","Franklin Templeton",542967.1
"RUMOA2","XPG",16570676
"LCAMD1","UBS",4455189.75
"HAPV15","Kadima",37587.12
"VERT15","Augme",4021390.41
"AEAB11","BB Asset",23898720.18
"GUAR17","Kadima",77457.03
"HYPEA8","UBS",6576678.2
"MGSP12","(fundo nao cadastrado)",1549435.86
"CBAN72","Riza",2762956.96
"SBSPD7","IAM",314100001.37
"SCCC12","IAM",428625485.44
"CESPA2","ARX",44122
"CEPEA6","IAM",121056858.38
"CEEDA0","UBS",522155.77
"ENGIB1","BRAM",137300568.58
"GSTS24","UBS",34450428.79
"TRES11","Suno",108728.05
"CGOS17","JGP",37239398.33
"ECRD14","SPX",34312027.47
"CEED16","(fundo nao cadastrado)",79492382.94
"CENP11","Exes",29704118.05
"NEOE16","Black Swan",433142.75
"RSAN15","(fundo nao cadastrado)",23794980.14
"CSAN23","Drys",2904232.62
"CAJS12","Sparta",12926493.65
"CGOS16","Safra Asset",376256.4
"TEPA12","(fundo nao cadastrado)",27968646.39
"AALM12","Kadima",84585.6
"CAJS11","Sparta",11646603.92
"PASS12","Riza",20087327.24
"BTEL13","Vinland",90971230.84
"UTEG22","(fundo nao cadastrado)",1706374.77
"ETEN21","XPG",1900464.7
"ASAI22","SFI",557347.55
"IBPB11","Brainvest",266506.94
"TRRG12","BR Partners",82707.38
"EGIEB5","Tori 21",156600.73
"ERDVC3","Brainvest",55968.73
"CGOS17","Kinea",107253783.76
"CPIS14","Legacy",5820427.93
"ELTN16","Brainvest",107616.28
"RNDNA0","Daycoval",2627842.63
"CEAP17","SPX",3406011.33
"PETR26","XPG",9898387.2
"RDORC4","UBS",30649087.95
"EQPAA0","BTG Asset",122102524.16
"TFLEA7","Porto Asset",6079185.14
"ENEV18","San WM",11764727.59
"CSMGA8","Icatu",3014188.74
"ELET16","Être-Davos",334445.84
"CAMLA1","Galapagos",140582.02
"CGOS16","BTG WM",6780082.03
"AEGPB3","Reach",1968776.01
"OPCT16","Daycoval",3985473.17
"VALE48","Daycoval",27414.53
"AGLT12","Occam",883446.26
"HAPV28","(fundo nao cadastrado)",30707991.91
"CGOS15","BB Asset",500376717.52
"CMGDB0","Augme",1060441.25
"SBSPH0","Investcoop",2817066.7
"UTRG12","IAM",64326471.45
"YDUQA1","JGP",163771137.62
"RENTA5","Paramis",3624065.5
"CEEBA4","JGP",1391395.3
"CTEE29","ARX",2436722.67
"PEJA21","GHT4",203499.98
"ENGIB9","Sparta",1849292.28
"VAMO22","Nest",200607.7
"EXTZ11","Absolute",14760626.08
"CBHI11","BB Asset",189976624.59
"VIALA3","(fundo nao cadastrado)",148838830.12
"VAMOA0","Vinci",27523789.96
"AESLA7","Tori 21",224955.84
"VAMOA0","JGP",23933730.39
"APFD19","RB Asset",2019107.86
"POTE11","Occam",12804963.81
"ASCP23","WHG",1102591.39
"KLBNA2","Daycoval",11486336.1
"EGIEA1","San WM",22541096.64
"CHSF13","SPX",9322222.29
"UNIP29","IAM",6356851.12
"PALFA6","Galt",503017.75
"BRFS31","Porto Asset",4262608.8
"OVSAA8","Daycoval",3135952.46
"USIM29","Asset 1",4022014.49
"RESA27","Valora",690074.16
"AURP12","Newave",1357328.96
"PCHSA9","BTG Asset",305445637.92
"MRSAA1","Safra Asset",128211935.61
"MSGT13","BTG Asset",45696691.3
"TRPLB7","BRAM",118382116.05
"VLIM14","BB Asset",3727071.73
"ELET16","Tivio",2229638.95
"TRPLB5","MAG",10410190.05
"VERT15","IAM",30380749.24
"LORTB9","JGP",22552883.46
"COGNA4","Kadima",30689.94
"CEEBC4","Safra Asset",1424123.34
"EGIED1","IAM",87056866.66
"JALL11","XPG",11538014.64
"VBBR26","Sparta",2942169.3
"GSHC17","Nu Asset",4284611.84
"CGOSA0","(fundo nao cadastrado)",9318710.92
"RALM11","(fundo nao cadastrado)",8513304.63
"CECO12","Kinea",221827891.4
"CSCF11","(fundo nao cadastrado)",3101538.91
"NTSD25","SAM",67053440.12
"PALFB3","BTG WM",3680986.89
"ELET14","Galapagos",91774.43
"CPGTC0","Legacy",50418644.34
"VRDN12","(fundo nao cadastrado)",5563796.89
"PFOR26","Investcoop",2346663.78
"STBP45","Portofino",1510206.53
"EDPR13","San WM",171208.36
"RENTA5","BRZ",2942321.04
"RISP14","Sparta",15654681.74
"OMGE31","Drys",418667.99
"PLSB1A","Daycoval",763155.78
"LIGHC7","JGP",8156987.91
"INEL12","Investcoop",346111.44
"RDORB9","Vox",186172.71
"TBCR18","Inter",5374861.44
"PFOR16","Sparta",31337572.84
"VALEB0","Vinland",543671.38
"CSANA1","Augme",12700313.26
"IRJS14","Absolute",59165006.82
"ENMTB0","XPG",3485957.34
"BGCE12","JGP",2476322.56
"ALUP18","Nikos",44162.01
"VERTA8","Absolute",134298093.16
"SMTO14","Porto Asset",857938.36
"JCRZ15","IAM",42532867.4
"CDES12","Occam",8024289.95
"FLCLB9","(fundo nao cadastrado)",2455984.26
"RSAN25","MAG",2600929.58
"INPR16","(fundo nao cadastrado)",168.02
"CEPEA3","Brainvest",17843.11
"ATHT11","SAM",7281743.5
"ENEVA4","XPG",4556053.42
"CSMGB4","XPG",56278.86
"HAPVA0","Wise",450929.04
"BHIAC0","BNP",376151.89
"RDORC4","Strix",6423589.76
"ENEV13","ARX",916.89
"ULFT14","ARX",54643922.09
"EQUA11","Kinea",5049363.2
"CEAB13","SAM",35810983.29
"SBSPB1","Principal",949386.59
"GSTS24","ASA",1073207.79
"MNRVA1","Investcoop",11926766.96
"OMGE16","Principal",1609454.34
"RESA27","UBS",382574.64
"EGIEB1","BB Asset",7046157.73
"APPSA2","SAM",25768611.49
"ONCOA1","BB Asset",107952176.61
"CRCG12","XPG",20469252.53
"JALL15","Capitânia",602118.61
"JHSFA1","Ibuina",6318483.2
"CONX12","BTG Asset",99884439.74
"APFD19","ASA",767095
"QYAN11","Daycoval",6456958.63
"ASER12","Capitânia",72745005.83
"VERO12","RB Asset",12062760.18
"CLNG11","XPG",15458.98
"NTEN11","Newave",275104.68
"VRDN12","Previ",29653968.6
"BCBF16","Tivio",13853886.82
"CTEE18","Douro",323716.68
"KLBNA2","VLGI",2632971.02
"CLCD16","Plural",8133716.52
"EDPA11","Perfin",1507011.86
"EQTR11","XPG",840038.89
"ENGIC3","MAG",14519223.9
"APRB28","Daycoval",2170455.77
"PRLG17","(fundo nao cadastrado)",30062500.5
"QLPA21","RBR",2528397.65
"ANIM18","Vinland",14483707.08
"RADL14","BTG WM",309471.28
"LMTP26","Drys",1693796.54
"AXSU11","Augme",3182564.58
"ENAT24","Capitânia",8476470.55
"AGVL13","IAM",68856321.24
"RDORC4","AZ Quest",10282026.02
"SBSPD4","Mirabaud",151991.98
"VLIM27","SAM",102975386.43
"TRPLB7","BB Asset",11188629.57
"ELET32","(fundo nao cadastrado)",421219934.54
"HGLB23","Iridium",3748258.98
"PFOR25","BB Asset",65373653.62
"CAMLB1","IAM",301315041.94
"RISP12","Occam",7399244.64
"CSNP12","Absolute",1317735.96
"ERDVA6","Sulamérica",48398830.75
"CSANC1","Kinea",127388703.16
"CSAN15","Porto Asset",17807099.26
"EUFA17","Investcoop",8917915.67
"RAIN21","XPG",100917.87
"NTSD25","BRAM",117316822.19
"EQPA18","Paramis",5178527.61
"VLIM14","Porto Asset",1720712.02
"ANHBA5","MAG",1613705.71
"RECV11","Nu Asset",3335898.77
"SMFTA2","BB Asset",209290778.89
"ASAIA2","SVN",4908942.1
"TRPLB4","Black Swan",120870.91
"CGOS19","BTG Asset",36345376.29
"ENMTA3","Sparta",5402991.85
"CPLD26","BB Asset",24999234.39
"CRTR12","AZ Quest",21065331.82
"ENAT33","SPX",12216526.38
"CSMGB6","Franklin Templeton",239684.19
"CGOSA0","JGP",10457536.63
"RUMOA3","UBS",5121831.42
"VAMO33","AZ Quest",1341294.75
"CGOS28","Principal",540993.78
"BRKMA8","BTG Asset",46411754.89
"VLME11","(fundo nao cadastrado)",5600907.13
"EKTT11","San WM",41141081.09
"RUMOA3","(fundo nao cadastrado)",2575048.1
"CSNAA2","Journey",569008.7
"JTEE12","IAM",633927524.9
"DMCA11","Augme",1720685.9
"EBENC1","Vinci",35235674.03
"STBP24","Monte Bravo",511197.78
"CGOS28","Ace",24885.71
"CGASA1","ASA",39746.97
"ENGIC6","VLGI",513042.13
"SDOM12","Daycoval",5069151.72
"CASN24","Portofino",2834487.36
"OMGE21","Daycoval",1691289.75
"BARU11","BB Asset",46482601.94
"VALEB0","Safra Asset",1825832.24
"ITSA18","Riza",124018371.67
"SAPRA2","BR Partners",85008.34
"CMGD19","Safra Asset",3421841.52
"GGBRA8","BRAM",107103979.55
"AEGPB7","Sparta",9819092.71
"EGIE19","TAG",112188.58
"VLIM28","SAM",22879916.38
"SBSPF8","(fundo nao cadastrado)",28471292.93
"GTSA11","Scalare",1215320.44
"MNLT11","ARX",4979447.18
"ASAB11","Icatu",79174085.45
"BRST11","Legacy",31309289.06
"SBSPC3","Brave",695071.59
"LOGGB1","PNBY",39199.03
"USIM39","BB Asset",183412701.14
"ABSP12","BTG Asset",31746017.21
"COMT11","Legacy",11998375.45
