CD_ATIVO,GESTOR,VL_ALOCADO
"TEPA12","AZ Quest",39913388.84
"FLRY18","Ibuina",18285.34
"AURE13","Kadima",28490.14
"PAXA12","Ace",33427.52
"ASAIA0","Brainvest",696747.12
"PASS13","Occam",17560164.81
"CEPEC2","BR Partners",117066.59
"RDORD4","Kinea",16453636.79
"ELTN16","Quantitas",10055230.41
"AERI11","Valora",429069.93
"ALGTA5","Wise",3100432.41
"BCPSA6","Paramis",3650233.86
"MILSA1","CEF Asset",87665086.4
"BRST14","Daycoval",2574122.26
"RISP24","Paramis",162576.18
"RIS414","Tenax",2535746.59
"ELET16","Andbank",524428.56
"CPLD27","IAM",44401777.07
"VRDN12","YVY",11904192.22
"VLIM27","Novus",3099367.4
"HARG11","Safra Asset",512111.96
"VDEN13","(fundo nao cadastrado)",76501337.71
"PEJA23","Ace",215282.21
"ISAED1","RB Asset",15108440.91
"BRKPA4","Rio Bravo",1840168.74
"APFD19","BTG WM",90281143.09
"BSA3A0","Principal",7630989.71
"CMGD19","(fundo nao cadastrado)",284284482.48
"BLMN12","BTG WM",23493797.27
"ENMTA4","Turim",44295.35
"TRGO11","IAM",386778921.32
"CSANC2","Augme",12807947.61
"JMCD17","IAM",40303591.48
"EBENB1","SAM",42310085.35
"CEAP15","Polo",22206281.4
"DESK17","Ibuina",32848529.14
"CMGD19","XPG",641705.53
"RATL11","Ibuina",22657317.86
"CDAR11","XPG",4740455.72
"SAELB3","XPG",168336.53
"OMGE36","(fundo nao cadastrado)",94092.71
"TRGP13","San WM",61175893.8
"APRB18","BR Partners",4635213.09
"CVRDA6","Absolute",41939041.27
"HBSA11","ITAU Tsy",25791358.36
"PRTE12","Sparta",6743528.82
"BRKPA4","Tivio",5287841.2
"EQUA11","G5",26418442.56
"ELET14","Trígono",352671.89
"SPRZ11","Absolute",1173216.79
"IGTAB0","Porto Asset",12461292.35
"CGOS34","BR Partners",2223638.42
"ENGIA8","XPG",21434987.3
"HAPV15","Legacy",9138551.05
"RDORC4","San WM",3023084.43
"ELTN17","San WM",4039396.66
"NTSD26","XPG",102598521.07
"RDORB9","Icatu",10242665.94
"RUMOB5","San WM",415057.95
"QYAN11","G5",302583.29
"CBAN22","Icatu",110351034.26
"CPLD37","IAM",25960750.36
"NTSD35","Tenax",352084.21
"TRPLA4","Occam",489538.54
"CAEC23","UBS",8141432.56
"XXIX21","IAM",604437.57
"ENAT13","Legacy",1100619.29
"MSGT13","San WM",51692242.52
"TBSP12","Galt",1028348.85
"TAEEA6","Paramis",3768937.93
"CPLD37","San WM",3094827.22
"CEPEC2","Sparta",3517851.51
"TRPLA4","Oriz",2211665.2
"CSAN23","BB Asset",238188792.15
"IGTAB0","CEF Asset",36183185.81
"CPLDC0","BR Partners",747560.98
"LIGHA5","G5",1207.52
"SAELB7","JGP",19008890.65
"VALEC1","San Tsy",250652713.24
"AESLA9","San WM",41679710.31
"ENERC3","Investcoop",5329541.23
"PRNR12","Portofino",201384.92
"AERI12","AF Invest",29592.06
"MRFGA1","Oriz",3432662.88
"RUMOB5","BRAM",436632.74
"COMR14","(fundo nao cadastrado)",8850903.8
"TFLEA9","XPG",7591242.43
"JHSFA3","SPX",5390245.66
"TUPW11","Capitânia",11046585.62
"CCROA7","XPG",18688639.95
"CGOSA1","Somma",4287137.8
"ELET23","UBS",26721689.48
"EGIEA3","ITAU Tsy",508837922.02
"EQPA18","Asset 1",2199634.74
"CSAN15","Strix",6284147.98
"CSMGB8","UBS",14908892.11
"PEJA11","Vinland",1265183.23
"CESPA3","Turim",2250658.46
"BTGH18","(fundo nao cadastrado)",165272023.65
"AURP13","BRAM",232721321.33
"ITPO15","Nu Asset",2120643.95
"MVLV19","BB Asset",235997046.95
"EXTZ11","IAM",2600002.95
"CEAP19","(fundo nao cadastrado)",1978068.16
"ERDVC3","Être-Davos",314593.42
"ENGIC3","Tivio",346773.03
"PSAN23","(fundo nao cadastrado)",41591953.35
"TAEE26","Kinea",6413025.68
"CPLD38","Onze",4149304.99
"ANIM17","Vinci",2546358.65
"VLIM27","SWM",5251361.5
"WWAV13","Icatu",11810085.74
"CMGD19","Rafter",2838659.4
"SMFT18","Franklin Templeton",9731844.33
"RENTC4","Daycoval",4067415.96
"NETA11","(fundo nao cadastrado)",3433354.26
"SERI11","(fundo nao cadastrado)",20279061.64
"TAEEA8","BB Asset",1045395.77
"PPTE11","Daycoval",364849.77
"BRKPA2","Vinland",41468914.27
"CEBD14","(fundo nao cadastrado)",11023538.18
"LORTB2","Asset 1",2086603.65
"UHSM12","Tivio",4142766.77
"RENTA5","Augme",5755550.36
"RENTE4","Investcoop",2978297.03
"SAPRB3","G5",1374575.05
"RSAN44","Safra Asset",5286734.42
"ESULA7","IAM",116197345.18
"ENEV32","Douro",1008010.63
"RESA27","Legacy",62422.27
"TAEEA5","SAM",47439426.71
"OMNG12","Devant",149384.85
"HBSA21","Sparta",11799812.72
"RUMOB7","IAM",54934007.66
"EKTRC0","BB Asset",59850860.9
"VERTA8","BB Asset",39509438.57
"CHSF13","BBM Asset",5424724.71
"ARTRA7","Nikos",5494498.69
"CDES11","SPX",6039492.11
"VERO13","Suno",3039447.82
"RALM11","SAM",70860288.95
"RUMOA3","TAG",26351.39
"AGIZ11","Sparta",46939156.01
"PLSB2A","Regia",1924907.89
"PEJA21","(fundo nao cadastrado)",19688087.34
"KLBNA2","Regia",15185969.4
"ALGAC2","UBS",686595.96
"CSNAA2","PNBY",693564.96
"ESULA6","G5",549994.66
"RDORD9","Funcef",50211761.82
"CMTR29","Absolute",10937.08
"GASC23","Occam",894446.24
"MULPA0","Wise",243828.75
"MVLVA1","Principal",2026258.8
"HAPV18","Porto Asset",692994.89
"CSANC1","(fundo nao cadastrado)",16169923.95
"RRRP13","BTG Asset",77001878.07
"CSNAA5","(fundo nao cadastrado)",10870663.71
"IVIAA0","BTG Asset",25155555.79
"CIEL19","Brave",5289740.69
"ELTN37","Jive",5205793.14
"EQPA18","Monte Bravo",2718748.56
"HGLB13","(fundo nao cadastrado)",22860470.32
"VLIDA0","IAM",142005990.08
"ENERB7","San WM",17047492.15
"LCAMD3","Dynamo",10724424.79
"RZKS11","Kinea",102978992.88
"PFOR16","AZ Quest",131824509.01
"MATD13","Franklin Templeton",19689105.51
"JALL24","BB Asset",2697731.96
"CHSF12","AF Invest",3213548.69
"LMTPA2","SAM",61876192.02
"VLIM17","Tori 21",72758.51
"ANHBB6","San WM",69179564.69
"DESK18","Ibuina",21707846.66
"EQTL17","Porto Asset",42929620.53
"MNRVA1","Butiá",3788252.68
"IRJS15","Iridium",1177403.77
"ORIG12","SAM",34197441.71
"CMGDA2","CEF Asset",2014870.95
"ACRC21","Sparta",86068613.02
"LOGGB1","(fundo nao cadastrado)",11023949.2
"CMTR29","BR Partners",849446.53
"PENP11","(fundo nao cadastrado)",826189.71
"LCAMD1","BR Partners",761578.21
"ESSDA2","Rafter",370413.87
"CPLD29","XPG",2757781.63
"CSNAA4","G5",290806.3
"COMR15","UBS",48007956.7
"AMBP16","Monte Bravo",390477.16
"SAELA7","BBM Asset",2905198.4
"BRKPA4","Bocaina",15154952.97
"EKTRC0","Turim",366187.01
"PEJA23","(fundo nao cadastrado)",13277157.32
"OMGE16","JGP",25441990.42
"MANT13","IAM",149776647.45
"CTNSA3","BRAM",90510235.47
"CBAN52","AF Invest",1042011.83
"ITPO14","BTG WM",78537883.49
"CEEBB7","(fundo nao cadastrado)",9334375.23
"PETR28","UBS",5365634.7
"CPLD37","AF Invest",5333957.82
"BCPSA7","Root",7083613.21
"CSMGC0","(fundo nao cadastrado)",71932156.47
"CLAG13","RB Asset",9648710.53
"ESAM14","San WM",3263024.81
"ENTV12","AF Invest",268285.87
"LMTP17","Asset 1",8335864.95
"ARTP13","XPG",370361.69
"ENEV19","SAM",32670591.77
"DASAB4","(fundo nao cadastrado)",3184003.64
"MOVI17","CEF Asset",22229789.46
"CRCF12","(fundo nao cadastrado)",29295492.95
"TFLEA6","Brainvest",461054.9
"TRPLB4","Douro",521536.59
"JHSFA8","BTG Asset",44575795.41
"CEEBC0","IAM",171015559.9
"CBAN12","BTG WM",92537995.38
"ANHBB6","Asset 1",5159650.71
"RIGEA3","BRAM",2132328.24
"CGOSA1","Investcoop",485672.82
"AEGPA9","Capitânia",1046302.87
"IGTAB0","Plural",23640374.19
"MSGT33","Daycoval",2170716.23
"TIET29","BB Asset",21404640.3
"JTEE12","(fundo nao cadastrado)",386802.24
"MOVI17","Ibuina",1532322.65
"CRMG15","Andbank",1673014.47
"LMTPA2","Legacy",3781623.77
"CMGD18","Riza",77327166.79
"CPGTC0","G5",7661534.8
"VRDN12","SAM",34303203.39
"CPLD27","Inter",16950979.02
"TAEEA2","BR Partners",820944.64
"MRFGA1","SAM",98608722.98
"SUZBB1","JGP",107393436.2
"ELET17","BRAM",114172064.52
"ENGIB4","Trígono",1300.82
"CDAR11","Quantitas",6575211.82
"TSSS14","(fundo nao cadastrado)",4153.02
"TNTY11","Ibuina",8090798.13
"SUMI19","Rio Bravo",540305.69
"ELET42","Vinland",125914.14
"CGMG18","Nikos",15884.95
"PEJA23","Riza",11723288.69
"CSANA0","SFI",1313761.49
"RUMOA4","Tenax",8390513.68
"MOVI34","Atena",1042320.99
"RSAN26","Bocaina",1197607.66
"RENTD9","BRAM",98264500.13
"SBSPB6","BR Partners",525863.99
"ASCP23","EQI",4011078.35
"HAPV18","ARX",62976930.1
"CASN13","Polo",24823994.45
"ASER12","Kinea",638192961.48
"SABP12","Rio Bravo",319494.39
"GASC26","(fundo nao cadastrado)",424100.29
"EQTL17","Valora",4523515.4
"ORIG12","Investcoop",852723.54
"IOCHA3","SFI",1069475.19
"ENEV18","Nu Asset",1020734.48
"NTSDA0","BRAM",57631949.83
"JALL13","BDR",532055.55
"VERTC0","Capitânia",26066061.46
"CSMGB8","ASA",282069.05
"CGOS24","Riza",208087.91
"RUMOB7","WHG",656038.61
"CGOS19","Daycoval",4922722.86
"CHSF13","(fundo nao cadastrado)",45253056.43
"CRCF12","Nikos",9446639.36
"HAPV21","Solis",514723.85
"JALL21","RB Asset",2927190.72
"APFD19","San WM",2047676.88
"ENEV32","AF Invest",491370.08
"CPFPB8","(fundo nao cadastrado)",103353582.64
"FBRI13","BTG WM",51227080.93
"CJEN13","(fundo nao cadastrado)",936995.17
"MRSAB3","BTG Asset",6882683.21
"CEEBB3","Absolute",4959897.91
"CGEE13","(fundo nao cadastrado)",22611.58
"IRJS14","RB Asset",39957716.97
"AXIA18","SVN",17782480.78
"FRAG14","BB Asset",13918972.12
"JSMLA5","RB Asset",17423765.16
"PEJA11","SWM",744778.24
"ENEV38","Plural",8110704.31
"ENGIC4","San WM",827665.49
"VSCF15","(fundo nao cadastrado)",79994441.52
"VLIDA0","Asset 1",2563432.82
"BRKP28","(fundo nao cadastrado)",1748993.69
"EKTRC0","(fundo nao cadastrado)",2061788.24
"IEPS11","BTG Asset",34263437.34
"RSAN15","Riza",135990936.75
"JHSFA8","(fundo nao cadastrado)",11680331.93
"QYAN11","ARX",120203065.82
"SUMI39","Butiá",203160.98
"IRJS15","Icatu",293454132.46
"CGOSA1","BTG Asset",13798538.35
"USAS12","Occam",813315.82
"EGIE29","Être-Davos",553632.56
"ENGIA6","Nikos",64090.88
"RIS422","Ace",119691.36
"ENAT12","Riza",2229287.34
"CGMG18","SAM",2598777.94
"TQUI13","(fundo nao cadastrado)",16392241.29
"OLFA13","IAM",123704647.01
"LORTB9","Absolute",11686485.92
"PALFA3","Kinea",5141943.8
"CLNG11","Sparta",306761.15
"ELTN15","Galt",608830.77
"EKTRC0","Vinland",1101002.28
"SNGOA1","Kinea",104980442.13
"CLCD16","IAM",107083424.38
"BHSA11","Vinci",14884162.21
"ENMTC3","Inter",13777880.77
"CLIS13","(fundo nao cadastrado)",4919598.03
"SMFTA2","SAM",31278582.77
"SBSPB6","(fundo nao cadastrado)",11680685.17
"YDUQA1","Regia",19970756.05
"NTSD26","MAG",9459548.13
"PLSB1A","Andbank",1989939.63
"CLCD26","SAM",70784732.32
"ERDVC4","Riza",46677.6
"SBSPI8","BB Asset",76567904.44
"EEELA1","XPG",55791.86
"ENEVB0","BR Partners",1576225.7
"ENSEA1","SAM",4017212.08
"SBSPF3","SAM",69619968.69
"EUFA17","BTG Asset",61372486.25
"ESTG11","ITAU Tsy",298063539.99
"EEELA1","Vêneto",65265.96
"PASS12","Vinci",4902535.81
"VALEA0","Portofino",377604.97
"MULP17","VLGI",420315.14
"RODB11","JGP",278442964.95
"PEJA12","IAM",427484507.12
"FSII14","Butiá",150984.87
"ELPLA5","Safra Asset",1974081.62
"VSLE11","(fundo nao cadastrado)",76428.76
"STBP35","Galapagos",3411441.81
"GASC16","BTG WM",71883.38
"PFOR16","AMW",4127157.6
"CEEBC0","Absolute",203408002.52
"ALGTA4","Kinea",530009.87
"OMNG12","RB Asset",1437829.17
"LIGH1B","Icatu",12239448.39
"CLCD26","Novus",1132555.72
"RESA14","IAM",41767941.45
"ECRD14","BB Asset",1582637.18
"AEGP17","(fundo nao cadastrado)",51257200
"ISPE12","XPG",29824354.04
"APPSB2","Kadima",23542.93
"TVVH11","G5",2455.65
"RDORC3","Vinland",13199693.95
"TNTY11","Vinci",8183502.12
"MTRO12","XPG",1626350.98
"CPGT27","Rafter",1307991.66
"ISPE12","Valora",28307631.73
"TPER31","(fundo nao cadastrado)",12465.13
"ENGIC0","Valora",11430066.18
"CEPEA4","XPG",8107305.25
"ALPA13","Occam",7406794.11
"ENEVA0","SPX",5509804.19
"VBBR14","SFI",75585.96
"BRIT12","AZ Quest",132880923.63
"IRBR21","BRAM",17334902.57
"EQPA19","Asset 1",2034802.11
"ENGIB0","BDR",327850.85
"BRIT11","Tivio",21371039.76
"ARTRA8","(fundo nao cadastrado)",1098338.56
"CGOSB0","Nikos",4087841.43
"SNGOA2","Vinci",138296.17
"MGPRA0","Jera",406188.65
"LIGH1B","(fundo nao cadastrado)",19965878
"ENAT13","SAM",39771978.48
"CEPEB3","San WM",12799142.82
"EKTRB1","(fundo nao cadastrado)",5216656.32
"EGIEA1","IAM",386786279.96
"CSMGB9","SVN",8113329.26
"PEJA21","Wise",1030735.96
"EKTT11","Galt",899215.85
"RAIN12","(fundo nao cadastrado)",1468560.32
"ETSG14","(fundo nao cadastrado)",54321973.46
"ANIM18","Daycoval",15433160.19
"BRMLB1","IAM",386285302.24
"LXIN12","Ibuina",2088621.55
"CTEE18","XPG",4084962.36
"CERT11","Vinland",567764.05
"USNA12","(fundo nao cadastrado)",1538781.77
"SRTI11","ARX",6004019.7
"ERDVB3","Sulamérica",56848864.21
"BARU11","Inter",3636396.36
"ELTN27","Absolute",130785755.12
"BHSA11","(fundo nao cadastrado)",23502069.28
"AZZA13","Safra Asset",95548913.28
"CMGTB1","G5",14105026.71
"MVLVA1","JGP",17312634.7
"EGIEB2","UBS",36427252.01
"RBRAF6","Occam",11568962.42
"TIET29","XPG",17427572.34
"TPNO13","Portofino",176669.35
"RRRP14","Solis",7935539.8
"RDORD9","Nu Asset",4796840.02
"ASAIA2","Monte Bravo",588422.45
"CERT11","Sparta",29266.19
"MNRVA1","Daycoval",30583733.75
"SMTO24","XPG",13869814.94
"MRSAB2","Rafter",2375018.03
"BRKU11","(fundo nao cadastrado)",1211226.25
"GASC16","Ace",31948.17
"SPLV11","(fundo nao cadastrado)",1136653.08
"RUMOB6","G5",467983.33
"CMGDB0","Jera",502409.46
"CGOS28","UBS",29590772.89
"CPGTC0","San Tsy",231815957.22
"TAEE17","Valora",3476969.01
"CSMGE1","IAM",102794626.07
"BRFS31","AF Invest",5443062.15
"PEJA21","Drys",2206805.69
"ENTV13","BTG Asset",47480111.94
"ORVR16","Vinci",40888221.14
"ELTN37","Butiá",72881.1
"BRKPA2","(fundo nao cadastrado)",10273839.46
"CBRDA8","JGP",4934725.06
"QYAN11","Jera",473516.29
"CCROB4","Mirabaud",192060.62
"ENAT13","AZ Quest",6053406.07
"NTSD36","Oriz",1606538.53
"CSAN33","ARX",30549.53
"UNEG11","Icatu",36279976.65
"RENTA5","Kinea",141954430.48
"YDUQA2","Vinland",26123092.25
"ORIG12","JGP",47225683.1
"SNGO19","Icatu",1666451.58
"BTEL33","BTG WM",42519154.67
"ASAIA0","Somma",7617100.1
"EBENA2","BRAM",8977847.28
"RDORB3","VLGI",531514.31
"RSAN34","BRAM",773010.09
"EQMAA1","Investcoop",451688.96
"CHSF13","Black Swan",647712.14
"ITPO14","UBS",204612.74
"GASC18","Vinland",10406392.79
"ENGIB4","MAG",971715.96
"MOVI37","Portofino",104914.65
"ECHP12","Paramis",272195.33
"URBI13","Navi",311647.61
"CEED12","Sparta",5615675.76
"VBBR15","Daycoval",13838933.94
"VERTA8","Franklin Templeton",13695215.77
"AGSF13","XPG",15194316.26
"LCAMC2","Daycoval",9385123.52
"MEZ511","Rio Bravo",2685690.53
"BRIT12","Daycoval",2493685.06
"ENEV19","SWM",517430.98
"CMGD27","Absolute",2171878.07
"SUZBB1","Paramis",9094581.19
"RDORB3","Vinland",11931.95
"ELTN19","Plural",5217780.4
"RSAN44","Heritage",1836665.71
"CGASB4","San Tsy",171490443.15
"PFOR15","SPX",33613286.91
"VEBMA4","M8",6449519.54
"CLTM14","San WM",8050816.87
"OVSAB0","Iridium",3427901.21
"LMTPA0","Porto Asset",28901028.22
"HBSA11","Novus",2530009.44
"CLCD26","WHG",385068.94
"ISAEB1","BNP",1429495.21
"ETBA12","Maud",1649529.53
"ECHP12","EQI",414018.79
"CMGD27","Safra Asset",58918702.97
"BRKMA6","Tagus",3211152.11
"TPER1C","SAM",0.06
"RDORG9","UBS",19160569.15
"PTAZ11","(fundo nao cadastrado)",2387441.43
"ECHP11","Tenax",2926689.77
"ERDVA6","Butiá",281254.87
"ENEV39","BB Asset",15042249.46
"CEPEB3","Safra Asset",2024564.83
"ECHP11","BTG WM",4364579.34
"NTSD16","Investcoop",2107364.98
"ASAI22","Vinci",35474.14
"EGIEB5","Perfin",13519935.34
"ENEV32","Novus",366421.69
"STBP45","BRAM",113263.26
"GGBRA8","CEF Asset",102476478.35
"EKTRB6","BBM Asset",1482489.25
"BCPSA7","AF Invest",2833445.28
"CMGTA1","UBS",4009462.68
"TFLEA8","Safra Asset",517523921.4
"RENTD0","Absolute",52602116.03
"KLBNA5","MMZR",237264.62
"TFLEA9","Regia",65562095.78
"ELTN17","BRAM",46024516.12
"AESOA1","BTG WM",67459220.56
"ARTRA1","ARX",6115318.24
"ALGTA4","Safra Asset",312140.24
"TIET39","Rafter",1790255.67
"MRSAB2","Daycoval",287880.98
"CEEBC3","Galt",214120.02
"OMGE37","BB Asset",10071993.46
"PFOR26","Vinci",68208757.02
"IOCHA6","Tivio",5057698.22
"CSAN24","Kinea",56019490.67
"TIMS12","BTG WM",5957770.74
"GBSP11","ASA",293465.09
"ERDVC3","BTG WM",30276636.25
"CXER12","XPG",304235.08
"LMTP26","Quantitas",15760579.69
"OMGE15","Kinea",390304050.78
"CEEDA0","Investcoop",6504521.54
"ORVR16","Vinland",31668689.34
"CRCF12","Somma",803969.31
"TAEEB4","XPG",1106698.07
"CAEC42","Icatu",39764760.5
"TAEEC4","Nikos",99141.11
"ISAED1","BB Asset",268230602.19
"TNTY21","JGP",5841677.52
"CART13","Inter",33843174.16
"ENMTB3","Sparta",5093741.57
"TEPA13","IAM",101055415.98
"ISAEB0","Vinci",5058036.92
"ETEN22","Safra Asset",3643348.69
"CSRNB2","San WM",8697220.91
"RODB11","Integral",2243049.68
"TAEEB4","San WM",6239937.96
"BHIAB1","SAM",9760726.17
"SAELA7","(fundo nao cadastrado)",1212920.33
"QYAN11","BTG WM",107500938.37
"HVSP11","(fundo nao cadastrado)",22455982.31
"JSMLA5","Reach",1210610.98
"HYPEA5","Vinci",177077.7
"CGOSA2","BTG Asset",38095842.09
"EGIED1","Brainvest",265445.84
"SBSPD7","BTG Asset",101064548.64
"GDSN22","(fundo nao cadastrado)",2203351.18
"EESG13","PNBY",310837.22
"ASAI19","Tivio",15561560.23
"ENGIA1","XPG",24049740.17
"STBP45","Vinland",23259.42
"POTE12","Regia",8709482.1
"NTEN11","RB Asset",14977346.5
"MILS19","IAM",105030546.51
"RUMOA3","SVN",115946.12
"SAPRC1","Investcoop",11800998.19
"RBRAI7","Valora",6061570.61
"ELET13","UBS",11391091.49
"ENEVC0","BB Asset",249398238.62
"HYPEA9","BRAM",21386216.37
"NATUA3","Kadima",77623.14
"ELTN17","XPG",251180.77
"TIMS12","(fundo nao cadastrado)",9873905.75
"CEAL21","Vinland",76755.52
"CCROB4","UBS",2180920.08
"AMERF2","Legacy",510386.42
"TIET18","IAM",6842671.17
"VIXL15","Riza",1831679.31
"CRCG12","Augme",8964148.64
"RBRAY1","Root",10330197.48
"LIGHC0","Rio Bravo",22065.94
"CSNP12","Safra Asset",33591489
"INEL12","Occam",72586124.57
"KLBNA2","(fundo nao cadastrado)",325082364.63
"VAMO14","ZSYS",211060.72
"TAEEC2","XPG",1921523.78
"VVEO16","BB Asset",51203908.2
"IOCHA6","Vinland",15212317.7
"ACHE15","IAM",166732807.84
"AEEP21","Tivio",53144235.25
"HGLB13","Iridium",3266559.23
"NRTB11","Iridium",24106.52
"VIMT13","G5",4906.44
"BTEL13","Douro",910841.09
"CSANB0","Polo",1253025.69
"RDORD9","SAM",38542919.68
"VLIM14","Sparta",17048800.02
"GSTE12","BTG Asset",108833197.85
"ENGIB0","Safra Asset",17555495.18
"GUAR17","Sparta",15881413.44
"RENTD9","Sparta",28082550.69
"ENMTA8","Galapagos",534230.34
"ALGAC2","Vinland",19194197.09
"NEOE16","(fundo nao cadastrado)",14809104.93
"STBP15","BB Asset",65970779.14
"EQSP21","San WM",385027.54
"PALFA6","MAG",8388381.6
"UTPS12","Drys",70450.9
"CLTM14","Drys",1395474.92
"TFLEA3","Valora",507988.86
"RUMOB3","G5",1194630.74
"BRST15","IAM",84300996.85
"ENTE18","Safra Asset",29160667.78
"RDORA5","PNBY",160378.75
"ESULA6","Galt",1124597.58
"ENGIC4","Vinland",7323737.32
"USIM28","Investcoop",225834.16
"GASC25","JGP",3686567.03
"PFOR25","Icatu",17545916.53
"CGASA2","BR Partners",1777762.36
"CGOSA1","BB Asset",351404698.62
"EQPA17","Galt",891968.38
"RISP12","BTG Asset",31492980.98
"UQFN15","Vinci",7945830.35
"PCHSG2","Absolute",147802955.69
"CMGDA4","Plural",1330139.09
"ERDVB4","IAM",187260014.99
"ENGIC0","SPX",5195484.63
"CEEBB2","JGP",2583616.26
"PEJA12","Novus",984033.55
"GASM19","(fundo nao cadastrado)",52620496.09
"CPLD29","Citrino",2203682.61
"VLIM18","Plural",6630269.76
"ELET42","Portofino",120255.07
"SVEA14","IAM",184545963.97
"EGIE19","Inter",3036353.71
"SAVI13","(fundo nao cadastrado)",2140650.9
"CSMGC0","IAM",118589933.24
"EQTL17","Brainvest",347188.61
"AURE12","BR Partners",6187419.18
"CEAP17","IAM",93212999.47
"SBSPE7","Safra Asset",10615862.85
"BSA312","BRAM",457055548.04
"VPLT12","ARX",16432564.35
"ELTN15","Safra Asset",19074591.74
"ENGIC3","(fundo nao cadastrado)",74142473.67
"CEED18","(fundo nao cadastrado)",10888634.24
"EKTRB0","SPX",15123578.85
"CMGTB1","BTG Asset",11060826.14
"ENGIC3","JGP",52646634.56
"GEPAB0","IAM",201002567.71
"TCBC16","SAM",44828354.22
"BLMN12","BTG Asset",16361519.5
"CPGTB0","Regia",46122172.14
"CGMG18","BB Asset",907560.74
"PTMI11","RB Asset",177379.14
"RENTE4","Kinea",9709003.9
"EQPA19","Occam",16933623.19
"CPLDA1","(fundo nao cadastrado)",62890861.91
"BRDO11","(fundo nao cadastrado)",23724558.05
"EEELB1","IAM",39460033.14
"NTSD19","XPG",5441645.72
"CSNAA5","BB Asset",23346876.37
"ADPA21","BTG Asset",69733427.61
"PALFA3","Portofino",678298.97
"CEEBA7","Vinland",68857.6
"TAEE17","SVN",41873.8
"BRMLB1","Brainvest",2165190.09
"CPLD38","Aramus",1718237.84
"CSANA1","Inter",5038881.16
"USNA13","Tenax",2186246.61
"TRPLA7","Scalare",5649765.55
"SUZB29","(fundo nao cadastrado)",22336345.7
"RDORB5","(fundo nao cadastrado)",5128764.01
"CGOS16","XPG",3285824.5
"SBSPB6","MAG",682775.01
"CSNAA2","CEF Asset",28266396.48
"AESLA8","BB Asset",237928294.37
"SUMI39","Icatu",17546171.12
"ORIG21","RB Asset",7827964.27
"ENEV29","TAG",73646.3
"MOVI18","BB Asset",78497406.47
"MRHL12","BTG WM",143463.95
"CTEE1B","Sonata",2429317.84
"RPTA14","Ace",263220.7
"ITPO15","BTG WM",38162578.32
"EBAS13","Journey",1988294.83
"CSMGA7","Safra Asset",56168739.39
"AGRU12","BTG WM",1628333.08
"CEPEC1","Safra Asset",8719987.06
"ENGIA1","BTG Asset",417352.34
"RESA14","Porto Asset",598000.48
"TIET19","JGP",16242246.15
"PALFB6","(fundo nao cadastrado)",75935730.72
"LGTE17","ITAU Tsy",212451585.94
"MSGT33","BR Partners",863537.04
"IRJS15","Jera",1080276.05
"RADL15","BTG WM",54147.4
"HAPV19","AZ Quest",6575643.53
"ASAIA0","VLGI",647623.93
"NRTB21","XPG",3675519.71
"TIMS12","Occam",347129.5
"RNDNA1","Guardian",957111.48
"MOVI28","Valora",759449.19
"GASC18","Tivio",1991463.56
"CLTM14","IAM",171480252.26
"EUBE11","XPG",760849.92
"CONX12","AZ Quest",23977768.07
"NNAE12","Valora",4402543.22
"RESA27","BRAM",264501.16
"EQUA11","(fundo nao cadastrado)",6169535.88
"CLCD16","Asset 1",298820.58
"BHIAA0","JGP",91994.56
"CSMGB6","SAM",5375093.8
"IRJS15","Absolute",61858484.52
"CEAP14","Valora",2191350.61
"VBBR15","Asset 1",1050741.92
"ENAT23","Sparta",13734956.44
"MRSAA3","Sparta",32504104.41
"YDUQA0","JGP",296220.41
"SBSPD7","CEF Asset",242981440.46
"ALIG12","ARX",6519089.29
"COMT11","San WM",11252562.36
"NTSD36","Asset 1",17023470.16
"KLBNA2","Principal",2192956.92
"RDORC9","Porto Asset",9773360.06
"RDORC9","Root",20337235.48
"TPER41","BRZ",437463.5
"CCROB6","Oriz",1540515.42
"ERDVB4","UBS",46431808.34
"AEGE17","Polo",60439540.04
"COMR14","Rubik",174116.14
"EDVP18","BRAM",9748131.05
"CPLD29","BRAM",11713420.7
"RUMOA6","Scalare",4862793.25
"AESLA7","Riza",12666.94
"CPFGA2","Maud",2041394.51
"ASSR21","Douro",517601.41
"ENMTA7","XPG",10613367.85
"ERDVC3","BRAM",830393.24
"BHSA11","Asset 1",2083967.37
"ACMB13","Sparta",30968179.07
"RBRAI7","Polo",4282857.66
"TRPLB7","Sparta",1057929.87
"ERDV38","XPG",2196362.94
"ELET14","Galt",1087404.99
"COMR16","Butiá",172560.95
"LMTP26","Vinland",2861182.26
"TAEEB4","BTG WM",492719.99
"ENEVB4","UBS",17438934.52
"GASC16","Sparta",41931.96
"PFOR16","Solis",10085741.37
